Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
W;knapsackga.cpp;16;4.159873723983765;1-3.5;Random bit-flip
W;knapsackga.cpp;16;2.5605123043060303;1-3.5;Random bit-flip
W;knapsackga.cpp;16;1.2267179489135742;1-3.5;Random bit-flip
W;knapsackga.cpp;16;1.8057236671447754;1-3.5;Random bit-flip
W;knapsackga.cpp;16;1.9136302471160889;1-3.5;Random bit-flip
W;knapsackga.cpp;16;3.4924943447113037;1-3.5;Random bit-flip
W;knapsackga.cpp;16;1.815258264541626;1-3.5;Random bit-flip
W;knapsackga.cpp;16;1.8331258296966553;1-3.5;Random bit-flip
W;knapsackga.cpp;16;2.1917295455932617;1-3.5;Random bit-flip
W;knapsackga.cpp;16;2.5516700744628906;1-3.5;Random bit-flip
W;knapsackga.cpp;16;1.995734691619873;1-3.5;Random bit-flip
W;knapsackga.cpp;16;2.1751904487609863;1-3.5;Random bit-flip
W;knapsackga.cpp;16;2.0091798305511475;1-3.5;Random bit-flip
W;knapsackga.cpp;16;3.151301383972168;1-3.5;Single bit-flip
n;knapsackga.cpp;16;2.1747519969940186;1-3.5;Single bit-flip
W;knapsackga.cpp;16;1.9718990325927734;1-3.5;Single bit-flip
pop_size;knapsackga.cpp;17;2.3037264347076416;1-3.5;Single bit-flip
W;knapsackga.cpp;16;2.898772954940796;1-3.5;Single bit-flip
valor;knapsackga.cpp;24;2.568528175354004;1-3.5;Single bit-flip
W;knapsackga.cpp;16;1.6501967906951904;1-3.5;Single bit-flip
W;knapsackga.cpp;16;3.3952548503875732;1-3.5;Single bit-flip
W;knapsackga.cpp;16;1.838451623916626;1-3.5;Single bit-flip
W;knapsackga.cpp;16;2.783947706222534;1-3.5;Single bit-flip
W;knapsackga.cpp;16;1.2443888187408447;1-3.5;Single bit-flip
W;knapsackga.cpp;16;1.547438383102417;1-3.5;Single bit-flip
W;knapsackga.cpp;16;1.507220983505249;1-3.5;Single bit-flip
W;knapsackga.cpp;16;1.0119030475616455;1-3.5;Single bit-flip
W;knapsackga.cpp;16;1.874413251876831;1-3.5;Single bit-flip
W;knapsackga.cpp;16;2.4937245845794678;1-3.5;Single bit-flip
W;knapsackga.cpp;16;1.825878620147705;1-3.5;Single bit-flip
W;knapsackga.cpp;16;1.690171480178833;1-3.5;Single bit-flip
W;knapsackga.cpp;16;1.8872487545013428;1-3.5;Single bit-flip
W;knapsackga.cpp;16;2.207084894180298;1-3.5;Single bit-flip
n;knapsackga.cpp;16;1.708918809890747;1-3.5;Single bit-flip
W;knapsackga.cpp;16;3.1977803707122803;1-3.5;Single bit-flip
pop_size;knapsackga.cpp;17;1.932978868484497;1-3.5;Single bit-flip
W;knapsackga.cpp;16;2.436845302581787;1-3.5;Single bit-flip
W;knapsackga.cpp;16;2.1085891723632812;1-3.5;Single bit-flip
W;knapsackga.cpp;16;1.8292827606201172;1-3.5;Single bit-flip
W;knapsackga.cpp;16;3.3555524349212646;1-3.5;Single bit-flip
W;knapsackga.cpp;16;1.6887598037719727;1-3.5;Single bit-flip
W;knapsackga.cpp;16;1.7955374717712402;1-3.5;Single bit-flip
i;knapsackga.cpp;109;1.8836255073547363;1-3.5;Single bit-flip
W;knapsackga.cpp;16;2.6273603439331055;1-3.5;Single bit-flip
n;knapsackga.cpp;16;1.8858935832977295;1-3.5;Single bit-flip
W;knapsackga.cpp;16;1.5081591606140137;1-3.5;Single bit-flip
W;knapsackga.cpp;16;2.066913366317749;1-3.5;Single bit-flip
W;knapsackga.cpp;16;2.242527484893799;1-3.5;Single bit-flip
val;knapsackga.cpp;14;1.7597105503082275;1-3.5;Single bit-flip
W;knapsackga.cpp;16;1.3781788349151611;1-3.5;Single bit-flip
n;knapsackga.cpp;16;2.667527437210083;1-3.5;Single bit-flip
pop_size;knapsackga.cpp;17;2.2940101623535156;1-3.5;Single bit-flip
W;knapsackga.cpp;16;1.0908660888671875;1-3.5;Single bit-flip
g;knapsackga.cpp;94;2.490292549133301;1-3.5;Single bit-flip
W;knapsackga.cpp;16;2.811544179916382;1-3.5;Single bit-flip
W;knapsackga.cpp;16;2.1044750213623047;1-3.5;Single bit-flip
pop_size;knapsackga.cpp;17;2.5594441890716553;1-3.5;Single bit-flip
g;knapsackga.cpp;94;1.6014041900634766;1-3.5;Single bit-flip
val;knapsackga.cpp;14;1.2459182739257812;1-3.5;Single bit-flip
W;knapsackga.cpp;16;2.1183559894561768;1-3.5;Single bit-flip
n;knapsackga.cpp;16;1.4696450233459473;1-3.5;Single bit-flip
wt;knapsackga.cpp;15;2.813307285308838;1-3.5;Single bit-flip
g;knapsackga.cpp;94;1.7504267692565918;1-3.5;Single bit-flip
val;knapsackga.cpp;14;1.5396108627319336;1-3.5;Single bit-flip
val;knapsackga.cpp;14;3.088158130645752;1-3.5;Single bit-flip
pop_size;knapsackga.cpp;17;1.4346530437469482;1-3.5;Single bit-flip
