Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model;Detected
g;knapsackga.cpp;116;3.326394557952881;1-8;Random bit-flip;0
i;knapsackga.cpp;94;4.022763252258301;1-8;Random bit-flip;0
mae;knapsackga.cpp;92;1.8997206687927246;1-8;Random bit-flip;0
randtbl;random.c;146;4.6280903816223145;1-8;Random bit-flip;0
randtbl;random.c;146;3.7815158367156982;1-8;Random bit-flip;0
g;knapsackga.cpp;116;2.509469747543335;1-8;Random bit-flip;0
i;knapsackga.cpp;94;5.174976348876953;1-8;Random bit-flip;0
g;knapsackga.cpp;116;2.6969001293182373;1-8;Random bit-flip;0
i;knapsackga.cpp;94;2.829467296600342;1-8;Random bit-flip;0
i;knapsackga.cpp;135;2.760685682296753;1-8;Random bit-flip;0
g;knapsackga.cpp;116;5.0074615478515625;1-8;Random bit-flip;0
g;knapsackga.cpp;116;4.181157350540161;1-8;Random bit-flip;0
randtbl;random.c;146;5.885530948638916;1-8;Random bit-flip;0
g;knapsackga.cpp;116;3.8345296382904053;1-8;Random bit-flip;0
i;knapsackga.cpp;135;3.9252121448516846;1-8;Random bit-flip;0
i;knapsackga.cpp;135;3.0093209743499756;1-8;Random bit-flip;0
g;knapsackga.cpp;116;2.8330092430114746;1-8;Random bit-flip;0
i;knapsackga.cpp;135;4.696786403656006;1-8;Random bit-flip;0
g;knapsackga.cpp;116;5.0829174518585205;1-8;Random bit-flip;0
unsafe_state;random.c;160;1.979496717453003;1-8;Random bit-flip;0
g;knapsackga.cpp;116;2.309924364089966;1-8;Random bit-flip;0
randtbl;random.c;146;1.7416932582855225;1-8;Random bit-flip;0
unsafe_state;random.c;160;1.8983449935913086;1-8;Random bit-flip;0
g;knapsackga.cpp;116;4.56807804107666;1-8;Random bit-flip;0
__first;/usr/include/c++/7/bits/stl_uninitialized.h;115;3.923088312149048;1-8;Random bit-flip;0
g;knapsackga.cpp;116;1.9999160766601562;1-8;Random bit-flip;0
__b;/usr/include/c++/7/bits/move.h;187;1.6090338230133057;1-8;Random bit-flip;0
__x;/usr/include/c++/7/bits/vector.tcc;180;3.653751850128174;1-8;Random bit-flip;0
i;knapsackga.cpp;94;1.74052095413208;1-8;Random bit-flip;0
g;knapsackga.cpp;116;3.59651255607605;1-8;Random bit-flip;0
i;knapsackga.cpp;135;2.6279404163360596;1-8;Random bit-flip;0
g;knapsackga.cpp;116;2.6894946098327637;1-8;Random bit-flip;0
i;knapsackga.cpp;94;1.6130797863006592;1-8;Random bit-flip;0
randtbl;random.c;146;3.0764102935791016;1-8;Random bit-flip;0
randtbl;random.c;146;2.5880041122436523;1-8;Random bit-flip;0
g;knapsackga.cpp;116;3.16831636428833;1-8;Random bit-flip;0
g;knapsackga.cpp;116;2.5077545642852783;1-8;Random bit-flip;0
randtbl;random.c;146;1.870300054550171;1-8;Random bit-flip;0
randtbl;random.c;146;2.240760326385498;1-8;Random bit-flip;0
g;knapsackga.cpp;116;3.928616523742676;1-8;Random bit-flip;0
n2;knapsackga.cpp;18;1.9674041271209717;1-8;Random bit-flip;1
wt;knapsackga.cpp;16;3.2759017944335938;1-8;Random bit-flip;1
n;knapsackga.cpp;18;1.7234489917755127;1-8;Random bit-flip;1
W;knapsackga.cpp;18;2.6132333278656006;1-8;Random bit-flip;1
n2;knapsackga.cpp;18;4.63615345954895;1-8;Random bit-flip;1
wt;knapsackga.cpp;16;3.1309921741485596;1-8;Random bit-flip;1
valor;knapsackga.cpp;38;1.8995590209960938;1-8;Random bit-flip;1
W2;knapsackga.cpp;18;1.3819940090179443;1-8;Random bit-flip;1
pop_size;knapsackga.cpp;19;5.059088230133057;1-8;Random bit-flip;1
g;knapsackga.cpp;116;2.762925624847412;1-8;Random bit-flip;1
pop_size2;knapsackga.cpp;20;2.419126033782959;1-8;Random bit-flip;1
W2;knapsackga.cpp;18;2.8117516040802;1-8;Random bit-flip;1
g2;knapsackga.cpp;115;2.5496864318847656;1-8;Random bit-flip;1
W2;knapsackga.cpp;18;3.291975975036621;1-8;Random bit-flip;1
W;knapsackga.cpp;18;1.897082805633545;1-8;Random bit-flip;1
n2;knapsackga.cpp;18;3.808382272720337;1-8;Random bit-flip;1
W2;knapsackga.cpp;18;5.529075384140015;1-8;Random bit-flip;1
pop_size2;knapsackga.cpp;20;1.7218916416168213;1-8;Random bit-flip;1
n2;knapsackga.cpp;18;1.7904272079467773;1-8;Random bit-flip;1
peso2;knapsackga.cpp;38;1.948831558227539;1-8;Random bit-flip;1
W2;knapsackga.cpp;18;1.9211745262145996;1-8;Random bit-flip;1
W;knapsackga.cpp;18;2.770979642868042;1-8;Random bit-flip;1
valor;knapsackga.cpp;38;5.427057981491089;1-8;Random bit-flip;1
W;knapsackga.cpp;18;2.3054935932159424;1-8;Random bit-flip;1
g;knapsackga.cpp;116;2.792428970336914;1-8;Random bit-flip;1
W;knapsackga.cpp;18;3.154818058013916;1-8;Random bit-flip;1
W;knapsackga.cpp;18;4.329362869262695;1-8;Random bit-flip;1
val;knapsackga.cpp;14;3.929879903793335;1-8;Random bit-flip;1
pop_size2;knapsackga.cpp;20;3.1252410411834717;1-8;Random bit-flip;1
pop_size2;knapsackga.cpp;20;1.6426200866699219;1-8;Random bit-flip;1
pop_size2;knapsackga.cpp;20;1.8383100032806396;1-8;Random bit-flip;1
val;knapsackga.cpp;14;3.79264235496521;1-8;Random bit-flip;1
W2;knapsackga.cpp;18;3.6849091053009033;1-8;Random bit-flip;1
i;knapsackga.cpp;43;2.2683746814727783;1-8;Random bit-flip;1
pop_size;knapsackga.cpp;19;3.7681844234466553;1-8;Random bit-flip;1
val;knapsackga.cpp;14;1.4806320667266846;1-8;Random bit-flip;1
solution;knapsackga.cpp;33;1.8232433795928955;1-8;Random bit-flip;1
n2;knapsackga.cpp;18;2.5471858978271484;1-8;Random bit-flip;1
W;knapsackga.cpp;18;2.7854042053222656;1-8;Random bit-flip;1
val2;knapsackga.cpp;15;3.3179144859313965;1-8;Random bit-flip;1
n2;knapsackga.cpp;18;4.4361512660980225;1-8;Random bit-flip;1
wt;knapsackga.cpp;16;4.057992458343506;1-8;Random bit-flip;1
W;knapsackga.cpp;18;3.6551060676574707;1-8;Random bit-flip;1
pop_size;knapsackga.cpp;19;3.6936328411102295;1-8;Random bit-flip;1
W;knapsackga.cpp;18;5.192909240722656;1-8;Random bit-flip;1
peso;knapsackga.cpp;38;4.378264427185059;1-8;Random bit-flip;1
W2;knapsackga.cpp;18;2.181981086730957;1-8;Random bit-flip;1
pop_size2;knapsackga.cpp;20;2.1375749111175537;1-8;Random bit-flip;1
g2;knapsackga.cpp;115;3.4550631046295166;1-8;Random bit-flip;1
pop_size2;knapsackga.cpp;20;3.090924024581909;1-8;Random bit-flip;1
pop_size2;knapsackga.cpp;20;1.5077240467071533;1-8;Random bit-flip;1
valor2;knapsackga.cpp;38;2.856934070587158;1-8;Random bit-flip;1
pop_size2;knapsackga.cpp;20;2.457359790802002;1-8;Random bit-flip;1
g2;knapsackga.cpp;115;8.255735158920288;1-8;Random bit-flip;1
peso2;knapsackga.cpp;38;4.228280782699585;1-8;Random bit-flip;1
n2;knapsackga.cpp;18;3.9760897159576416;1-8;Random bit-flip;1
pop_size;knapsackga.cpp;19;3.875138759613037;1-8;Random bit-flip;1
pop_size2;knapsackga.cpp;20;4.844168424606323;1-8;Random bit-flip;1
W;knapsackga.cpp;18;4.613044738769531;1-8;Random bit-flip;1
n2;knapsackga.cpp;18;1.2480571269989014;1-8;Random bit-flip;1
W;knapsackga.cpp;18;3.019232749938965;1-8;Random bit-flip;1
W2;knapsackga.cpp;18;2.8074231147766113;1-8;Random bit-flip;1
solution;knapsackga.cpp;33;2.4938344955444336;1-8;Random bit-flip;1
n2;knapsackga.cpp;18;1.5791752338409424;1-8;Random bit-flip;1
W2;knapsackga.cpp;18;5.015318155288696;1-8;Random bit-flip;1
n2;knapsackga.cpp;18;1.7096538543701172;1-8;Random bit-flip;1
pop_size2;knapsackga.cpp;20;1.7869184017181396;1-8;Random bit-flip;1
n2;knapsackga.cpp;18;5.013108015060425;1-8;Random bit-flip;1
W2;knapsackga.cpp;18;4.124634742736816;1-8;Random bit-flip;1
n2;knapsackga.cpp;18;3.9698147773742676;1-8;Random bit-flip;1
n2;knapsackga.cpp;18;7.503370523452759;1-8;Random bit-flip;1
W2;knapsackga.cpp;18;3.4974277019500732;1-8;Random bit-flip;1
n;knapsackga.cpp;18;3.2724521160125732;1-8;Random bit-flip;1
W2;knapsackga.cpp;18;4.508280277252197;1-8;Random bit-flip;1
n;knapsackga.cpp;18;3.3457088470458984;1-8;Random bit-flip;1
W2;knapsackga.cpp;18;4.385485649108887;1-8;Random bit-flip;1
wt2;knapsackga.cpp;17;1.686682939529419;1-8;Random bit-flip;1
n2;knapsackga.cpp;18;2.230924367904663;1-8;Random bit-flip;1
peso;knapsackga.cpp;38;1.9072504043579102;1-8;Random bit-flip;1
g;knapsackga.cpp;116;2.517026901245117;1-8;Random bit-flip;1
n2;knapsackga.cpp;18;2.977677345275879;1-8;Random bit-flip;1
wt;knapsackga.cpp;16;2.1425576210021973;1-8;Random bit-flip;1
W;knapsackga.cpp;18;5.153748035430908;1-8;Random bit-flip;1
W2;knapsackga.cpp;18;1.7019908428192139;1-8;Random bit-flip;1
pop_size2;knapsackga.cpp;20;2.875532388687134;1-8;Random bit-flip;1
n2;knapsackga.cpp;18;6.201164484024048;1-8;Random bit-flip;1
valor2;knapsackga.cpp;38;1.6258654594421387;1-8;Random bit-flip;1
n2;knapsackga.cpp;18;5.488462448120117;1-8;Random bit-flip;1
val;knapsackga.cpp;14;5.560852766036987;1-8;Random bit-flip;1
W2;knapsackga.cpp;18;4.247834920883179;1-8;Random bit-flip;1
n2;knapsackga.cpp;18;3.2038116455078125;1-8;Random bit-flip;1
pop_size2;knapsackga.cpp;20;1.824338674545288;1-8;Random bit-flip;1
n2;knapsackga.cpp;18;2.6646130084991455;1-8;Random bit-flip;1
W2;knapsackga.cpp;18;3.250800371170044;1-8;Random bit-flip;1
W;knapsackga.cpp;18;2.1243155002593994;1-8;Random bit-flip;1
W2;knapsackga.cpp;18;2.194005250930786;1-8;Random bit-flip;1
W2;knapsackga.cpp;18;1.1700570583343506;1-8;Random bit-flip;1
pop_size2;knapsackga.cpp;20;4.739682674407959;1-8;Random bit-flip;1
W;knapsackga.cpp;18;3.81618332862854;1-8;Random bit-flip;1
pop_size2;knapsackga.cpp;20;6.815503835678101;1-8;Random bit-flip;1
val;knapsackga.cpp;14;5.099304914474487;1-8;Random bit-flip;1
W2;knapsackga.cpp;18;3.8686928749084473;1-8;Random bit-flip;1
wt;knapsackga.cpp;16;5.288181304931641;1-8;Random bit-flip;1
W2;knapsackga.cpp;18;3.174692392349243;1-8;Random bit-flip;1
wt2;knapsackga.cpp;17;2.1442461013793945;1-8;Random bit-flip;1
pop_size2;knapsackga.cpp;20;5.378982305526733;1-8;Random bit-flip;1
val;knapsackga.cpp;14;3.529742956161499;1-8;Random bit-flip;1
peso2;knapsackga.cpp;38;3.7655158042907715;1-8;Random bit-flip;1
W2;knapsackga.cpp;18;1.318399429321289;1-8;Random bit-flip;1
pop_size;knapsackga.cpp;19;2.8781588077545166;1-8;Random bit-flip;1
W2;knapsackga.cpp;18;1.6300718784332275;1-8;Random bit-flip;1
n2;knapsackga.cpp;18;4.647423267364502;1-8;Random bit-flip;1
pop_size2;knapsackga.cpp;20;5.195911645889282;1-8;Random bit-flip;1
n2;knapsackga.cpp;18;4.787844657897949;1-8;Random bit-flip;1
W2;knapsackga.cpp;18;2.031761884689331;1-8;Random bit-flip;1
n2;knapsackga.cpp;18;2.4299001693725586;1-8;Random bit-flip;1
pop_size2;knapsackga.cpp;20;3.356025457382202;1-8;Random bit-flip;1
g;knapsackga.cpp;116;2.4864108562469482;1-8;Random bit-flip;1
W;knapsackga.cpp;18;2.2852859497070312;1-8;Random bit-flip;1
val;knapsackga.cpp;14;4.1513590812683105;1-8;Random bit-flip;1
n2;knapsackga.cpp;18;3.2505292892456055;1-8;Random bit-flip;1
g2;knapsackga.cpp;115;3.4092230796813965;1-8;Random bit-flip;1
W;knapsackga.cpp;18;3.58349871635437;1-8;Random bit-flip;1
n2;knapsackga.cpp;18;3.240142583847046;1-8;Random bit-flip;1
W;knapsackga.cpp;18;2.3966097831726074;1-8;Random bit-flip;1
pop_size2;knapsackga.cpp;20;3.828644275665283;1-8;Random bit-flip;1
wt2;knapsackga.cpp;17;3.9145395755767822;1-8;Random bit-flip;1
W;knapsackga.cpp;18;4.235159873962402;1-8;Random bit-flip;1
pop_size2;knapsackga.cpp;20;2.553173780441284;1-8;Random bit-flip;1
pop_size2;knapsackga.cpp;20;3.542708158493042;1-8;Random bit-flip;1
g;knapsackga.cpp;116;2.6126582622528076;1-8;Random bit-flip;1
pop_size2;knapsackga.cpp;20;4.786273717880249;1-8;Random bit-flip;1
W2;knapsackga.cpp;18;3.9835617542266846;1-8;Random bit-flip;1
n2;knapsackga.cpp;18;2.4974522590637207;1-8;Random bit-flip;1
W2;knapsackga.cpp;18;3.983121871948242;1-8;Random bit-flip;1
g;knapsackga.cpp;116;1.7913737297058105;1-8;Random bit-flip;1
pop_size2;knapsackga.cpp;20;2.7455506324768066;1-8;Random bit-flip;1
W;knapsackga.cpp;18;5.257985830307007;1-8;Random bit-flip;1
W;knapsackga.cpp;18;5.617898941040039;1-8;Random bit-flip;1
n2;knapsackga.cpp;18;3.093526840209961;1-8;Random bit-flip;1
val2;knapsackga.cpp;15;4.373972177505493;1-8;Random bit-flip;1
pop_size;knapsackga.cpp;19;4.2626752853393555;1-8;Random bit-flip;1
W2;knapsackga.cpp;18;4.699510335922241;1-8;Random bit-flip;1
n2;knapsackga.cpp;18;1.6442346572875977;1-8;Random bit-flip;1
W;knapsackga.cpp;18;2.046386241912842;1-8;Random bit-flip;1
pop_size;knapsackga.cpp;19;1.402292251586914;1-8;Random bit-flip;1
W;knapsackga.cpp;18;2.6849889755249023;1-8;Random bit-flip;1
W;knapsackga.cpp;18;2.1920547485351562;1-8;Random bit-flip;1
W2;knapsackga.cpp;18;2.863178014755249;1-8;Random bit-flip;1
W2;knapsackga.cpp;18;3.404013156890869;1-8;Random bit-flip;1
peso;knapsackga.cpp;38;2.053574800491333;1-8;Random bit-flip;1
valor2;knapsackga.cpp;38;1.9757485389709473;1-8;Random bit-flip;1
valor;knapsackga.cpp;38;2.240849733352661;1-8;Random bit-flip;1
W;knapsackga.cpp;18;2.420876979827881;1-8;Random bit-flip;1
wt2;knapsackga.cpp;17;3.518564462661743;1-8;Random bit-flip;1
W2;knapsackga.cpp;18;2.6747236251831055;1-8;Random bit-flip;1
W2;knapsackga.cpp;18;3.5626163482666016;1-8;Random bit-flip;1
W;knapsackga.cpp;18;5.8164918422698975;1-8;Random bit-flip;1
pop_size2;knapsackga.cpp;20;2.8866562843322754;1-8;Random bit-flip;1
n2;knapsackga.cpp;18;4.814011812210083;1-8;Random bit-flip;1
W2;knapsackga.cpp;18;5.090104341506958;1-8;Random bit-flip;1
n2;knapsackga.cpp;18;4.193957328796387;1-8;Random bit-flip;1
n2;knapsackga.cpp;18;3.3679304122924805;1-8;Random bit-flip;1
W;knapsackga.cpp;18;4.921563625335693;1-8;Random bit-flip;1
wt2;knapsackga.cpp;17;2.3331713676452637;1-8;Random bit-flip;1
valor2;knapsackga.cpp;38;2.13671875;1-8;Random bit-flip;1
pop_size2;knapsackga.cpp;20;5.877529859542847;1-8;Random bit-flip;1
n;knapsackga.cpp;18;2.3135902881622314;1-8;Random bit-flip;1
pop_size2;knapsackga.cpp;20;5.531986951828003;1-8;Random bit-flip;1
W2;knapsackga.cpp;18;1.7139348983764648;1-8;Random bit-flip;1
g2;knapsackga.cpp;115;5.877331733703613;1-8;Random bit-flip;1
pop_size2;knapsackga.cpp;20;2.407102108001709;1-8;Random bit-flip;1
pop_size2;knapsackga.cpp;20;2.411006450653076;1-8;Random bit-flip;1
n;knapsackga.cpp;18;3.598682165145874;1-8;Random bit-flip;1
pop_size;knapsackga.cpp;19;5.216651201248169;1-8;Random bit-flip;1
W2;knapsackga.cpp;18;1.3963658809661865;1-8;Random bit-flip;1
W;knapsackga.cpp;18;4.775500059127808;1-8;Random bit-flip;1
peso2;knapsackga.cpp;38;2.792480230331421;1-8;Random bit-flip;1
n;knapsackga.cpp;18;1.6404917240142822;1-8;Random bit-flip;1
W;knapsackga.cpp;18;5.598297357559204;1-8;Random bit-flip;1
W2;knapsackga.cpp;18;3.1048240661621094;1-8;Random bit-flip;1
W2;knapsackga.cpp;18;4.203756093978882;1-8;Random bit-flip;1
pop_size2;knapsackga.cpp;20;6.6392388343811035;1-8;Random bit-flip;1
W;knapsackga.cpp;18;3.0104258060455322;1-8;Random bit-flip;1
n2;knapsackga.cpp;18;1.887115716934204;1-8;Random bit-flip;1
val;knapsackga.cpp;14;2.128645658493042;1-8;Random bit-flip;1
W2;knapsackga.cpp;18;1.6116690635681152;1-8;Random bit-flip;1
valor2;knapsackga.cpp;38;5.34585976600647;1-8;Random bit-flip;1
W;knapsackga.cpp;18;1.9324252605438232;1-8;Random bit-flip;1
g2;knapsackga.cpp;115;2.221344470977783;1-8;Random bit-flip;1
n2;knapsackga.cpp;18;2.478713035583496;1-8;Random bit-flip;1
n;knapsackga.cpp;18;1.9314358234405518;1-8;Random bit-flip;1
W2;knapsackga.cpp;18;4.111464023590088;1-8;Random bit-flip;1
W2;knapsackga.cpp;18;3.2963051795959473;1-8;Random bit-flip;1
W;knapsackga.cpp;18;6.020298480987549;1-8;Random bit-flip;1
pop_size2;knapsackga.cpp;20;6.43448805809021;1-8;Random bit-flip;1
pop_size2;knapsackga.cpp;20;5.450526714324951;1-8;Random bit-flip;1
W2;knapsackga.cpp;18;3.1086878776550293;1-8;Random bit-flip;1
W2;knapsackga.cpp;18;4.175955057144165;1-8;Random bit-flip;1
pop_size2;knapsackga.cpp;20;3.077073097229004;1-8;Random bit-flip;1
pop_size2;knapsackga.cpp;20;1.567908763885498;1-8;Random bit-flip;1
val2;knapsackga.cpp;15;3.1185381412506104;1-8;Random bit-flip;1
pop_size2;knapsackga.cpp;20;1.7985146045684814;1-8;Random bit-flip;1
W;knapsackga.cpp;18;1.3191423416137695;1-8;Random bit-flip;1
peso;knapsackga.cpp;38;1.340700626373291;1-8;Random bit-flip;1
g;knapsackga.cpp;116;3.0785462856292725;1-8;Random bit-flip;1
n;knapsackga.cpp;18;3.216125965118408;1-8;Random bit-flip;1
pop_size;knapsackga.cpp;19;5.264236688613892;1-8;Random bit-flip;1
W2;knapsackga.cpp;18;3.2521681785583496;1-8;Random bit-flip;1
n;knapsackga.cpp;18;7.999114274978638;1-8;Random bit-flip;1
W;knapsackga.cpp;18;1.8064415454864502;1-8;Random bit-flip;1
peso2;knapsackga.cpp;38;5.705666542053223;1-8;Random bit-flip;1
W2;knapsackga.cpp;18;4.010153532028198;1-8;Random bit-flip;1
pop_size2;knapsackga.cpp;20;1.887354850769043;1-8;Random bit-flip;1
W2;knapsackga.cpp;18;3.533637523651123;1-8;Random bit-flip;1
W2;knapsackga.cpp;18;2.034834861755371;1-8;Random bit-flip;1
n2;knapsackga.cpp;18;4.660230398178101;1-8;Random bit-flip;1
W2;knapsackga.cpp;18;2.4072999954223633;1-8;Random bit-flip;1
pop_size2;knapsackga.cpp;20;7.4573073387146;1-8;Random bit-flip;1
peso2;knapsackga.cpp;38;2.370805501937866;1-8;Random bit-flip;1
wt;knapsackga.cpp;16;1.6666364669799805;1-8;Random bit-flip;1
n;knapsackga.cpp;18;1.3125977516174316;1-8;Random bit-flip;1
W;knapsackga.cpp;18;5.928597688674927;1-8;Random bit-flip;1
n2;knapsackga.cpp;18;3.831996440887451;1-8;Random bit-flip;1
valor2;knapsackga.cpp;38;3.003031015396118;1-8;Random bit-flip;1
pop_size2;knapsackga.cpp;20;3.025331497192383;1-8;Random bit-flip;1
W;knapsackga.cpp;18;5.305822134017944;1-8;Random bit-flip;1
valor;knapsackga.cpp;38;3.2991952896118164;1-8;Random bit-flip;1
pop_size2;knapsackga.cpp;20;3.8928022384643555;1-8;Random bit-flip;1
W;knapsackga.cpp;18;3.918675661087036;1-8;Random bit-flip;1
n2;knapsackga.cpp;18;2.058866262435913;1-8;Random bit-flip;1
W2;knapsackga.cpp;18;4.283988952636719;1-8;Random bit-flip;1
peso;knapsackga.cpp;38;2.3834779262542725;1-8;Random bit-flip;1
n;knapsackga.cpp;18;3.0529873371124268;1-8;Random bit-flip;1
W;knapsackga.cpp;18;3.082726240158081;1-8;Random bit-flip;1
val2;knapsackga.cpp;15;1.9654884338378906;1-8;Random bit-flip;1
W;knapsackga.cpp;18;3.440922975540161;1-8;Random bit-flip;1
W2;knapsackga.cpp;18;1.8543064594268799;1-8;Random bit-flip;1
n2;knapsackga.cpp;18;6.643820762634277;1-8;Random bit-flip;1
pop_size2;knapsackga.cpp;20;4.596634387969971;1-8;Random bit-flip;1
n2;knapsackga.cpp;18;4.950564622879028;1-8;Random bit-flip;1
val2;knapsackga.cpp;15;5.075764894485474;1-8;Random bit-flip;1
W2;knapsackga.cpp;18;1.8194012641906738;1-8;Random bit-flip;1
pop_size;knapsackga.cpp;19;4.173412084579468;1-8;Random bit-flip;1
pop_size2;knapsackga.cpp;20;3.8352277278900146;1-8;Random bit-flip;1
n;knapsackga.cpp;18;3.009387254714966;1-8;Random bit-flip;1
n2;knapsackga.cpp;18;4.800642967224121;1-8;Random bit-flip;1
peso2;knapsackga.cpp;38;1.5097684860229492;1-8;Random bit-flip;1
n2;knapsackga.cpp;18;2.5036873817443848;1-8;Random bit-flip;1
W2;knapsackga.cpp;18;1.4330952167510986;1-8;Random bit-flip;1
n2;knapsackga.cpp;18;2.8626646995544434;1-8;Random bit-flip;1
val2;knapsackga.cpp;15;2.6204726696014404;1-8;Random bit-flip;1
pop_size2;knapsackga.cpp;20;2.865267515182495;1-8;Random bit-flip;1
W;knapsackga.cpp;18;2.873093366622925;1-8;Random bit-flip;1
W;knapsackga.cpp;18;2.017504930496216;1-8;Random bit-flip;1
W;knapsackga.cpp;18;3.0490055084228516;1-8;Random bit-flip;1
n;knapsackga.cpp;18;3.000034809112549;1-8;Random bit-flip;1
W2;knapsackga.cpp;18;3.9618711471557617;1-8;Random bit-flip;1
W;knapsackga.cpp;18;2.9489309787750244;1-8;Random bit-flip;1
wt;knapsackga.cpp;16;2.8520452976226807;1-8;Random bit-flip;1
pop_size;knapsackga.cpp;19;2.107527732849121;1-8;Random bit-flip;1
wt;knapsackga.cpp;16;4.9264984130859375;1-8;Random bit-flip;1
n2;knapsackga.cpp;18;1.8664941787719727;1-8;Random bit-flip;1
n2;knapsackga.cpp;18;1.247105598449707;1-8;Random bit-flip;1
n2;knapsackga.cpp;18;3.888056755065918;1-8;Random bit-flip;1
pop_size2;knapsackga.cpp;20;2.008829116821289;1-8;Random bit-flip;1
n;knapsackga.cpp;18;2.9860920906066895;1-8;Random bit-flip;1
W;knapsackga.cpp;18;2.0011825561523438;1-8;Random bit-flip;1
pop_size;knapsackga.cpp;19;2.2133655548095703;1-8;Random bit-flip;1
W2;knapsackga.cpp;18;3.5937981605529785;1-8;Random bit-flip;1
pop_size2;knapsackga.cpp;20;1.6053199768066406;1-8;Random bit-flip;1
W2;knapsackga.cpp;18;1.884305477142334;1-8;Random bit-flip;1
pop_size2;knapsackga.cpp;20;1.6594901084899902;1-8;Random bit-flip;1
W;knapsackga.cpp;18;3.4631903171539307;1-8;Random bit-flip;1
g2;knapsackga.cpp;115;2.404733180999756;1-8;Random bit-flip;1
n2;knapsackga.cpp;18;5.668821096420288;1-8;Random bit-flip;1
W;knapsackga.cpp;18;4.610872745513916;1-8;Random bit-flip;1
W;knapsackga.cpp;18;2.8996219635009766;1-8;Random bit-flip;1
peso2;knapsackga.cpp;38;1.9001364707946777;1-8;Random bit-flip;1
W;knapsackga.cpp;18;2.5533554553985596;1-8;Random bit-flip;1
W2;knapsackga.cpp;18;2.753484010696411;1-8;Random bit-flip;1
W2;knapsackga.cpp;18;2.614454507827759;1-8;Random bit-flip;1
W2;knapsackga.cpp;18;2.5481410026550293;1-8;Random bit-flip;1
n2;knapsackga.cpp;18;1.6449832916259766;1-8;Random bit-flip;1
n;knapsackga.cpp;18;4.977593898773193;1-8;Random bit-flip;1
W;knapsackga.cpp;18;1.8348109722137451;1-8;Random bit-flip;1
peso;knapsackga.cpp;38;5.70280647277832;1-8;Random bit-flip;1
pop_size;knapsackga.cpp;19;2.2667901515960693;1-8;Random bit-flip;1
W2;knapsackga.cpp;18;1.815105676651001;1-8;Random bit-flip;1
W;knapsackga.cpp;18;2.0253419876098633;1-8;Random bit-flip;1
W;knapsackga.cpp;18;5.974566459655762;1-8;Random bit-flip;1
wt2;knapsackga.cpp;17;5.499957084655762;1-8;Random bit-flip;1
pop_size2;knapsackga.cpp;20;2.406691074371338;1-8;Random bit-flip;1
W2;knapsackga.cpp;18;2.075789213180542;1-8;Random bit-flip;1
W;knapsackga.cpp;18;2.3246405124664307;1-8;Random bit-flip;1
pop_size2;knapsackga.cpp;20;3.192854881286621;1-8;Random bit-flip;1
W;knapsackga.cpp;18;2.6897289752960205;1-8;Random bit-flip;1
valor;knapsackga.cpp;38;3.153526782989502;1-8;Random bit-flip;1
n2;knapsackga.cpp;18;4.643048048019409;1-8;Random bit-flip;1
pop_size2;knapsackga.cpp;20;2.0143330097198486;1-8;Random bit-flip;1
valor2;knapsackga.cpp;38;3.997102737426758;1-8;Random bit-flip;1
pop_size2;knapsackga.cpp;20;4.999638557434082;1-8;Random bit-flip;1
wt2;knapsackga.cpp;17;2.360271453857422;1-8;Random bit-flip;1
W;knapsackga.cpp;18;3.1021416187286377;1-8;Random bit-flip;1
n;knapsackga.cpp;18;1.3276643753051758;1-8;Random bit-flip;1
n2;knapsackga.cpp;18;3.098151445388794;1-8;Random bit-flip;1
pop_size2;knapsackga.cpp;20;2.972470760345459;1-8;Random bit-flip;1
W;knapsackga.cpp;18;4.709689140319824;1-8;Random bit-flip;1
n2;knapsackga.cpp;18;2.850982904434204;1-8;Random bit-flip;1
n;knapsackga.cpp;18;3.4621806144714355;1-8;Random bit-flip;1
n2;knapsackga.cpp;18;6.062425851821899;1-8;Random bit-flip;1
n2;knapsackga.cpp;18;2.7089762687683105;1-8;Random bit-flip;1
pop_size2;knapsackga.cpp;20;1.626856803894043;1-8;Random bit-flip;1
valor;knapsackga.cpp;38;2.581947088241577;1-8;Random bit-flip;1
n2;knapsackga.cpp;18;1.5740139484405518;1-8;Random bit-flip;1
pop_size2;knapsackga.cpp;20;3.375324010848999;1-8;Random bit-flip;1
n2;knapsackga.cpp;18;2.643889904022217;1-8;Random bit-flip;1
pop_size2;knapsackga.cpp;20;5.197380065917969;1-8;Random bit-flip;1
pop_size2;knapsackga.cpp;20;1.4624390602111816;1-8;Random bit-flip;1
W2;knapsackga.cpp;18;3.775109052658081;1-8;Random bit-flip;1
n2;knapsackga.cpp;18;3.2557809352874756;1-8;Random bit-flip;1
W2;knapsackga.cpp;18;3.2757508754730225;1-8;Random bit-flip;1
n;knapsackga.cpp;18;2.459343671798706;1-8;Random bit-flip;1
g2;knapsackga.cpp;115;2.414947271347046;1-8;Random bit-flip;1
W;knapsackga.cpp;18;3.7372798919677734;1-8;Random bit-flip;1
pop_size2;knapsackga.cpp;20;2.8564062118530273;1-8;Random bit-flip;1
pop_size2;knapsackga.cpp;20;3.867013692855835;1-8;Random bit-flip;1
pop_size2;knapsackga.cpp;20;5.65252161026001;1-8;Random bit-flip;1
pop_size2;knapsackga.cpp;20;2.5259857177734375;1-8;Random bit-flip;1
