Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
wt;knapsacksa.cpp;14;1.8684735298156738;0-2;Random bit-flip
_dl_skip_args;rtld.c;84;0.6590988636016846;0-2;Random bit-flip
i;knapsacksa.cpp;27;1.0732941627502441;0-2;Random bit-flip
val;knapsacksa.cpp;13;1.7921223640441895;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.5513989925384521;0-2;Random bit-flip
best;knapsacksa.cpp;41;1.0259120464324951;0-2;Random bit-flip
W;knapsacksa.cpp;15;0.9742851257324219;0-2;Random bit-flip
val;knapsacksa.cpp;13;1.6144936084747314;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.0893030166625977;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.2167670726776123;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.3944127559661865;0-2;Random bit-flip
s;knapsacksa.cpp;47;0.9880869388580322;0-2;Random bit-flip
t;knapsacksa.cpp;46;1.7794318199157715;0-2;Random bit-flip
valor;knapsacksa.cpp;26;1.9593424797058105;0-2;Random bit-flip
i;knapsacksa.cpp;27;0.7283174991607666;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.573101282119751;0-2;Random bit-flip
val;knapsacksa.cpp;13;1.1478369235992432;0-2;Random bit-flip
user_entry;../elf/dl-sysdep.c;91;0.9550876617431641;0-2;Random bit-flip
i;knapsacksa.cpp;27;0.962594747543335;0-2;Random bit-flip
val;knapsacksa.cpp;13;0.8548312187194824;0-2;Random bit-flip
n;knapsacksa.cpp;15;0.8970975875854492;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.4280784130096436;0-2;Random bit-flip
user_entry;../elf/dl-sysdep.c;91;0.2599606513977051;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.0232939720153809;0-2;Random bit-flip
wt;knapsacksa.cpp;14;0.5623340606689453;0-2;Random bit-flip
__GI__dl_argv;rtld.c;83;0.8619680404663086;0-2;Random bit-flip
user_entry;../elf/dl-sysdep.c;91;1.1660840511322021;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.5056135654449463;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.3057875633239746;0-2;Random bit-flip
W;knapsacksa.cpp;15;1.3246204853057861;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.021956205368042;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.134277582168579;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.4161581993103027;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.268153429031372;0-2;Random bit-flip
val;knapsacksa.cpp;13;1.182105302810669;0-2;Random bit-flip
wt;knapsacksa.cpp;14;0.774796724319458;0-2;Random bit-flip
n;knapsacksa.cpp;15;0.47678613662719727;0-2;Random bit-flip
_rtld_global;rtld.c;231;0.7834813594818115;0-2;Random bit-flip
