Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model;Detected
j;knapsackmf.cpp;69;2.1817150115966797;1-3;LSB bit-flip;1
i2;knapsackmf.cpp;69;2.644646167755127;1-3;LSB bit-flip;1
n2;knapsackmf.cpp;15;2.488217830657959;1-3;LSB bit-flip;1
W;knapsackmf.cpp;12;1.8227803707122803;1-3;LSB bit-flip;1
j2;knapsackmf.cpp;69;1.5551464557647705;1-3;LSB bit-flip;1
n2;knapsackmf.cpp;15;2.7752163410186768;1-3;LSB bit-flip;1
j2;knapsackmf.cpp;69;2.1369192600250244;1-3;LSB bit-flip;1
W2;knapsackmf.cpp;13;2.8791191577911377;1-3;LSB bit-flip;1
n2;knapsackmf.cpp;15;1.8006768226623535;1-3;LSB bit-flip;1
j2;knapsackmf.cpp;69;1.7588863372802734;1-3;LSB bit-flip;1
n2;knapsackmf.cpp;15;1.6502153873443604;1-3;LSB bit-flip;1
j2;knapsackmf.cpp;69;1.9499073028564453;1-3;LSB bit-flip;1
n2;knapsackmf.cpp;15;1.9072251319885254;1-3;LSB bit-flip;1
i2;knapsackmf.cpp;69;1.2676448822021484;1-3;LSB bit-flip;1
i2;knapsackmf.cpp;69;1.8287155628204346;1-3;LSB bit-flip;1
i2;knapsackmf.cpp;69;2.2864768505096436;1-3;LSB bit-flip;1
n2;knapsackmf.cpp;15;2.825676441192627;1-3;LSB bit-flip;1
i2;knapsackmf.cpp;69;2.390259027481079;1-3;LSB bit-flip;1
j2;knapsackmf.cpp;69;1.5231387615203857;1-3;LSB bit-flip;1
n2;knapsackmf.cpp;15;1.7184908390045166;1-3;LSB bit-flip;1
i2;knapsackmf.cpp;69;2.214852809906006;1-3;LSB bit-flip;1
W2;knapsackmf.cpp;13;1.997199296951294;1-3;LSB bit-flip;1
W2;knapsackmf.cpp;13;1.4242057800292969;1-3;LSB bit-flip;1
i2;knapsackmf.cpp;69;1.5116791725158691;1-3;LSB bit-flip;1
values;knapsackmf.cpp;16;2.33412504196167;1-3;LSB bit-flip;1
i2;knapsackmf.cpp;69;1.784848690032959;1-3;LSB bit-flip;1
weights2;knapsackmf.cpp;19;1.9064109325408936;1-3;LSB bit-flip;1
j2;knapsackmf.cpp;69;1.3090147972106934;1-3;LSB bit-flip;1
j2;knapsackmf.cpp;69;1.8809902667999268;1-3;LSB bit-flip;1
i2;knapsackmf.cpp;69;2.006523370742798;1-3;LSB bit-flip;1
weights2;knapsackmf.cpp;19;2.986816883087158;1-3;LSB bit-flip;1
j2;knapsackmf.cpp;69;1.9353532791137695;1-3;LSB bit-flip;1
W2;knapsackmf.cpp;13;2.930854320526123;1-3;LSB bit-flip;1
W2;knapsackmf.cpp;13;2.4943273067474365;1-3;LSB bit-flip;1
