Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
i;knapsackmf.cpp;69;1.6307051181793213;1-3;Random bit-flip
W;knapsackmf.cpp;12;1.8265628814697266;1-3;Random bit-flip
i;knapsackmf.cpp;69;2.5158891677856445;1-3;Random bit-flip
i;knapsackmf.cpp;69;2.0983145236968994;1-3;Random bit-flip
i2;knapsackmf.cpp;69;2.2139570713043213;1-3;Random bit-flip
j2;knapsackmf.cpp;69;2.1854801177978516;1-3;Random bit-flip
W;knapsackmf.cpp;12;2.333174467086792;1-3;Random bit-flip
W;knapsackmf.cpp;12;2.3624415397644043;1-3;Random bit-flip
W;knapsackmf.cpp;12;2.933305263519287;1-3;Random bit-flip
i;knapsackmf.cpp;69;1.902669906616211;1-3;Random bit-flip
j;knapsackmf.cpp;69;2.209275722503662;1-3;Random bit-flip
i;knapsackmf.cpp;69;2.5967745780944824;1-3;Random bit-flip
n;knapsackmf.cpp;14;1.973499059677124;1-3;Random bit-flip
W;knapsackmf.cpp;12;3.091301441192627;1-3;Random bit-flip
W;knapsackmf.cpp;12;2.453627824783325;1-3;Random bit-flip
weights;knapsackmf.cpp;18;2.2707245349884033;1-3;Random bit-flip
n2;knapsackmf.cpp;15;1.7939414978027344;1-3;Random bit-flip
W;knapsackmf.cpp;12;2.109304666519165;1-3;Random bit-flip
i;knapsackmf.cpp;69;1.5498735904693604;1-3;Random bit-flip
n;knapsackmf.cpp;14;1.8343589305877686;1-3;Random bit-flip
value;knapsackmf.cpp;70;2.1719374656677246;1-3;Random bit-flip
i;knapsackmf.cpp;69;2.3262040615081787;1-3;Random bit-flip
i;knapsackmf.cpp;69;1.8003957271575928;1-3;Random bit-flip
W;knapsackmf.cpp;12;2.621732711791992;1-3;Random bit-flip
value;knapsackmf.cpp;70;2.8752424716949463;1-3;Random bit-flip
n;knapsackmf.cpp;14;2.3407740592956543;1-3;Random bit-flip
i;knapsackmf.cpp;69;2.808016538619995;1-3;Random bit-flip
j;knapsackmf.cpp;69;1.5023810863494873;1-3;Random bit-flip
i2;knapsackmf.cpp;69;1.8571996688842773;1-3;Random bit-flip
j;knapsackmf.cpp;69;2.2568798065185547;1-3;Random bit-flip
V;knapsackmf.cpp;20;2.3766512870788574;1-3;Random bit-flip
n;knapsackmf.cpp;14;2.5012214183807373;1-3;Random bit-flip
n;knapsackmf.cpp;14;1.819016456604004;1-3;Random bit-flip
i2;knapsackmf.cpp;69;2.4467008113861084;1-3;Random bit-flip
j;knapsackmf.cpp;69;1.9139885902404785;1-3;Random bit-flip
W;knapsackmf.cpp;12;1.7783963680267334;1-3;Random bit-flip
W;knapsackmf.cpp;12;2.488006353378296;1-3;Random bit-flip
j;knapsackmf.cpp;69;2.339939594268799;1-3;Random bit-flip
i;knapsackmf.cpp;69;2.248771905899048;1-3;Random bit-flip
n;knapsackmf.cpp;14;2.564936399459839;1-3;Random bit-flip
n;knapsackmf.cpp;14;2.204765796661377;1-3;Random bit-flip
j;knapsackmf.cpp;69;1.7381787300109863;1-3;Random bit-flip
n;knapsackmf.cpp;14;1.7471425533294678;1-3;Random bit-flip
i;knapsackmf.cpp;69;2.250443458557129;1-3;Random bit-flip
W2;knapsackmf.cpp;13;2.179871082305908;1-3;Random bit-flip
j;knapsackmf.cpp;69;1.9417743682861328;1-3;Random bit-flip
j;knapsackmf.cpp;69;2.0920515060424805;1-3;Random bit-flip
value;knapsackmf.cpp;70;1.905038833618164;1-3;Random bit-flip
j;knapsackmf.cpp;69;1.6392815113067627;1-3;Random bit-flip
n;knapsackmf.cpp;14;2.256680488586426;1-3;Random bit-flip
i;knapsackmf.cpp;69;2.3327410221099854;1-3;Random bit-flip
i;knapsackmf.cpp;69;2.7803964614868164;1-3;Random bit-flip
j;knapsackmf.cpp;69;2.6568167209625244;1-3;Random bit-flip
values;knapsackmf.cpp;16;2.0977492332458496;1-3;Random bit-flip
i;knapsackmf.cpp;69;2.094214677810669;1-3;Random bit-flip
__n;/usr/include/c++/7/bits/stl_vector.h;795;1.7125756740570068;1-3;Random bit-flip
n;knapsackmf.cpp;14;2.707648992538452;1-3;Random bit-flip
j;knapsackmf.cpp;69;2.82004451751709;1-3;Random bit-flip
n;knapsackmf.cpp;14;3.638216733932495;1-3;Random bit-flip
n;knapsackmf.cpp;14;2.0106539726257324;1-3;Random bit-flip
j2;knapsackmf.cpp;69;3.377384662628174;1-3;Random bit-flip
W;knapsackmf.cpp;12;1.5358669757843018;1-3;Random bit-flip
i;knapsackmf.cpp;40;1.1873512268066406;1-3;Random bit-flip
n;knapsackmf.cpp;14;2.4632456302642822;1-3;Random bit-flip
i;knapsackmf.cpp;69;3.5316169261932373;1-3;Random bit-flip
n;knapsackmf.cpp;14;1.7841870784759521;1-3;Random bit-flip
W;knapsackmf.cpp;12;1.8796277046203613;1-3;Random bit-flip
weights2;knapsackmf.cpp;19;2.3627939224243164;1-3;Random bit-flip
n;knapsackmf.cpp;14;2.0338730812072754;1-3;Random bit-flip
V;knapsackmf.cpp;20;1.9942526817321777;1-3;Random bit-flip
n;knapsackmf.cpp;14;1.5234506130218506;1-3;Random bit-flip
V;knapsackmf.cpp;20;2.3595528602600098;1-3;Random bit-flip
n;knapsackmf.cpp;14;2.5330679416656494;1-3;Random bit-flip
values2;knapsackmf.cpp;17;2.6337714195251465;1-3;Random bit-flip
values;knapsackmf.cpp;16;2.2306292057037354;1-3;Random bit-flip
W;knapsackmf.cpp;12;1.5468721389770508;1-3;Random bit-flip
W;knapsackmf.cpp;12;3.1240522861480713;1-3;Random bit-flip
i;knapsackmf.cpp;69;2.091447353363037;1-3;Random bit-flip
i;knapsackmf.cpp;69;2.1171889305114746;1-3;Random bit-flip
j2;knapsackmf.cpp;69;2.0910568237304688;1-3;Random bit-flip
j2;knapsackmf.cpp;69;3.044949531555176;1-3;Random bit-flip
n;knapsackmf.cpp;14;1.2515363693237305;1-3;Random bit-flip
i2;knapsackmf.cpp;69;3.0084426403045654;1-3;Random bit-flip
W;knapsackmf.cpp;12;3.473889112472534;1-3;Random bit-flip
n;knapsackmf.cpp;14;1.5479466915130615;1-3;Random bit-flip
n;knapsackmf.cpp;14;1.3815548419952393;1-3;Random bit-flip
i;knapsackmf.cpp;69;3.280766487121582;1-3;Random bit-flip
V;knapsackmf.cpp;20;2.592684507369995;1-3;Random bit-flip
W2;knapsackmf.cpp;13;2.7254528999328613;1-3;Random bit-flip
W;knapsackmf.cpp;12;2.2302863597869873;1-3;Random bit-flip
n;knapsackmf.cpp;14;2.3850057125091553;1-3;Random bit-flip
i;knapsackmf.cpp;69;1.951016902923584;1-3;Random bit-flip
j;knapsackmf.cpp;69;2.2793333530426025;1-3;Random bit-flip
W;knapsackmf.cpp;12;2.4094808101654053;1-3;Random bit-flip
V;knapsackmf.cpp;20;2.5065362453460693;1-3;Random bit-flip
w;knapsackmf.cpp;42;1.4654276371002197;1-3;Random bit-flip
j;knapsackmf.cpp;69;1.2130992412567139;1-3;Random bit-flip
i;knapsackmf.cpp;69;1.5938072204589844;1-3;Random bit-flip
j;knapsackmf.cpp;69;2.384152889251709;1-3;Random bit-flip
i;knapsackmf.cpp;69;1.9010663032531738;1-3;Random bit-flip
V;knapsackmf.cpp;20;2.541437864303589;1-3;Random bit-flip
i;knapsackmf.cpp;69;1.8801391124725342;1-3;Random bit-flip
n;knapsackmf.cpp;14;2.173074722290039;1-3;Random bit-flip
i;knapsackmf.cpp;69;2.0932936668395996;1-3;Random bit-flip
W;knapsackmf.cpp;12;1.8939533233642578;1-3;Random bit-flip
W;knapsackmf.cpp;12;2.4031779766082764;1-3;Random bit-flip
