Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
pop_size;knapsackga.cpp;17;2.1684675216674805;1-3.5;Double bit-flip
n;knapsackga.cpp;16;1.863628625869751;1-3.5;Double bit-flip
n;knapsackga.cpp;16;2.0393643379211426;1-3.5;Double bit-flip
n;knapsackga.cpp;16;2.0372321605682373;1-3.5;Double bit-flip
wt;knapsackga.cpp;15;2.2185075283050537;1-3.5;Double bit-flip
n;knapsackga.cpp;16;1.960792064666748;1-3.5;Double bit-flip
pop_size;knapsackga.cpp;17;2.5720860958099365;1-3.5;Double bit-flip
n;knapsackga.cpp;16;2.277369499206543;1-3.5;Double bit-flip
pop_size;knapsackga.cpp;17;2.0460050106048584;1-3.5;Double bit-flip
val;knapsackga.cpp;14;2.0546607971191406;1-3.5;Double bit-flip
n;knapsackga.cpp;16;1.6882400512695312;1-3.5;Double bit-flip
pop_size;knapsackga.cpp;17;2.097486734390259;1-3.5;Double bit-flip
pop_size;knapsackga.cpp;17;2.20065975189209;1-3.5;Double bit-flip
mask;knapsackga.cpp;72;2.2809693813323975;1-3.5;Double bit-flip
W;knapsackga.cpp;16;2.2888906002044678;1-3.5;Double bit-flip
pop_size;knapsackga.cpp;17;2.9516303539276123;1-3.5;Double bit-flip
W;knapsackga.cpp;16;1.910574197769165;1-3.5;Double bit-flip
n;knapsackga.cpp;16;1.567643404006958;1-3.5;Double bit-flip
n;knapsackga.cpp;16;1.192086935043335;1-3.5;Double bit-flip
__n;/usr/include/c++/7/bits/stl_vector.h;795;2.3008439540863037;1-3.5;Double bit-flip
__x;/usr/include/c++/7/bits/stl_vector.h;326;1.847170114517212;1-3.5;Double bit-flip
this;knapsackga.cpp;0;2.136944055557251;1-3.5;Double bit-flip
pop_size;knapsackga.cpp;17;2.4119269847869873;1-3.5;Double bit-flip
f1;knapsackga.cpp;105;2.9203975200653076;1-3.5;Double bit-flip
filho2;knapsackga.cpp;101;2.6247246265411377;1-3.5;Double bit-flip
val;knapsackga.cpp;14;2.0623960494995117;1-3.5;Double bit-flip
n;knapsackga.cpp;16;1.4143187999725342;1-3.5;Double bit-flip
n;knapsackga.cpp;16;3.1776955127716064;1-3.5;Double bit-flip
filho1;knapsackga.cpp;71;2.3420848846435547;1-3.5;Double bit-flip
W;knapsackga.cpp;16;2.8854057788848877;1-3.5;Double bit-flip
W;knapsackga.cpp;16;1.8508410453796387;1-3.5;Double bit-flip
n;knapsackga.cpp;16;2.1263973712921143;1-3.5;Double bit-flip
pop_size;knapsackga.cpp;17;3.8800857067108154;1-3.5;Double bit-flip
mae;knapsackga.cpp;71;2.804224729537964;1-3.5;Double bit-flip
pop_size;knapsackga.cpp;17;1.8120734691619873;1-3.5;Double bit-flip
pop_size;knapsackga.cpp;17;1.4701077938079834;1-3.5;Double bit-flip
n;knapsackga.cpp;16;1.7288110256195068;1-3.5;Double bit-flip
pop_size;knapsackga.cpp;17;2.9471306800842285;1-3.5;Double bit-flip
n;knapsackga.cpp;16;2.8265092372894287;1-3.5;Double bit-flip
pop_size;knapsackga.cpp;17;2.4243500232696533;1-3.5;Double bit-flip
pop_size;knapsackga.cpp;17;1.9801740646362305;1-3.5;Double bit-flip
n;knapsackga.cpp;16;2.712775230407715;1-3.5;Double bit-flip
i;knapsackga.cpp;73;1.9783439636230469;1-3.5;Double bit-flip
pop_size;knapsackga.cpp;17;2.0470244884490967;1-3.5;Double bit-flip
filho1;knapsackga.cpp;71;3.3799030780792236;1-3.5;Double bit-flip
pop_size;knapsackga.cpp;17;1.2946116924285889;1-3.5;Double bit-flip
n;knapsackga.cpp;16;2.1223909854888916;1-3.5;Double bit-flip
pop_size;knapsackga.cpp;17;2.187957763671875;1-3.5;Double bit-flip
n;knapsackga.cpp;16;2.2498278617858887;1-3.5;Double bit-flip
n;knapsackga.cpp;16;2.924257516860962;1-3.5;Double bit-flip
__args#0;/usr/include/c++/7/bits/vector.tcc;395;1.3650403022766113;1-3.5;Double bit-flip
__args#0;/usr/include/c++/7/ext/new_allocator.h;135;2.189361572265625;1-3.5;Double bit-flip
n;knapsackga.cpp;16;1.4900586605072021;1-3.5;Double bit-flip
pop_size;knapsackga.cpp;17;2.1609745025634766;1-3.5;Double bit-flip
wt;knapsackga.cpp;15;3.036860466003418;1-3.5;Double bit-flip
pop_size;knapsackga.cpp;17;2.231905460357666;1-3.5;Double bit-flip
i;knapsackga.cpp;25;2.312988042831421;1-3.5;Double bit-flip
this;knapsackga.cpp;0;1.9464638233184814;1-3.5;Double bit-flip
pop_size;knapsackga.cpp;17;2.2424306869506836;1-3.5;Double bit-flip
__new_start;/usr/include/c++/7/bits/vector.tcc;406;2.2763235569000244;1-3.5;Double bit-flip
pop_size;knapsackga.cpp;17;2.147960662841797;1-3.5;Double bit-flip
n;knapsackga.cpp;16;1.9605796337127686;1-3.5;Double bit-flip
pop_size;knapsackga.cpp;17;3.1570396423339844;1-3.5;Double bit-flip
n;knapsackga.cpp;16;1.3388800621032715;1-3.5;Double bit-flip
pop_size;knapsackga.cpp;17;1.8858885765075684;1-3.5;Double bit-flip
pop_size;knapsackga.cpp;17;3.6605119705200195;1-3.5;Double bit-flip
f1;knapsackga.cpp;105;2.0867409706115723;1-3.5;Double bit-flip
n;knapsackga.cpp;16;1.8955166339874268;1-3.5;Double bit-flip
pop_size;knapsackga.cpp;17;2.2642362117767334;1-3.5;Double bit-flip
pop_size;knapsackga.cpp;17;2.1263458728790283;1-3.5;Double bit-flip
val;knapsackga.cpp;14;2.3312807083129883;1-3.5;Double bit-flip
__x;/usr/include/c++/7/bits/stl_vector.h;326;1.2799572944641113;1-3.5;Double bit-flip
n;knapsackga.cpp;16;1.9540398120880127;1-3.5;Double bit-flip
pop_size;knapsackga.cpp;17;1.5361359119415283;1-3.5;Double bit-flip
n;knapsackga.cpp;16;2.501054525375366;1-3.5;Double bit-flip
pop_size;knapsackga.cpp;17;2.103377103805542;1-3.5;Double bit-flip
n;knapsackga.cpp;16;2.6817097663879395;1-3.5;Double bit-flip
pop_size;knapsackga.cpp;17;2.753234386444092;1-3.5;Double bit-flip
pop_size;knapsackga.cpp;17;1.142838954925537;1-3.5;Double bit-flip
pop_size;knapsackga.cpp;17;2.3976385593414307;1-3.5;Double bit-flip
