numberIterationErrors;maxRelativeError;minRelativeError;averageRelativeError;numberErrorsLessThan0.1;numberErrorsLessThan0.2;numberErrorsLessThan0.3;numberErrorsLessThan0.4;numberErrorsLessThan0.5;numberErrorsLessThan1;numberErrorsLessThan2;numberErrorsLessThan3;numberErrorsLessThan4;numberErrorsLessThan5;numberErrorsLessThan8;numberErrorsLessThan10;numberErrorsLessThan12;numberErrorsLessThan15
1;50.60645784856344;50.60645784856344;50.60645784856344;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;5.145806736391085;5.145806736391085;5.145806736391085;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;32.111348514915534;32.111348514915534;32.111348514915534;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4.395416225101932;4.395416225101932;4.395416225101932;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;34.565909363328664;34.565909363328664;34.565909363328664;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4.956306495710559;4.956306495710559;4.956306495710559;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;25.574351256580663;25.574351256580663;25.574351256580663;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;207.1680939434125;207.1680939434125;207.1680939434125;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;26.757205670547364;26.757205670547364;26.757205670547364;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;31.215408119971155;31.215408119971155;31.215408119971155;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4.654932618965626;4.654932618965626;4.654932618965626;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;4.997973717305976;4.997973717305976;4.997973717305976;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;1.0938121322011518;1.0938121322011518;1.0938121322011518;0;0;0;0;0;0;1;1;1;1;1;1;1;1
1;5.016429062030887;5.016429062030887;5.016429062030887;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;32.49814970899536;32.49814970899536;32.49814970899536;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4.75120482959248;4.75120482959248;4.75120482959248;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;4.960492243998684;4.960492243998684;4.960492243998684;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;5.335306977071612;5.335306977071612;5.335306977071612;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;4.798389628476787;4.798389628476787;4.798389628476787;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;1675.3269164543667;1675.3269164543667;1675.3269164543667;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;38299.62271187021;38299.62271187021;38299.62271187021;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4.335674181353252;4.335674181353252;4.335674181353252;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;4.91254639997108;4.91254639997108;4.91254639997108;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;5.316280848489231;5.316280848489231;5.316280848489231;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;48.57427705467919;48.57427705467919;48.57427705467919;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;5.054100796624004;5.054100796624004;5.054100796624004;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;4.778412193465286;4.778412193465286;4.778412193465286;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;5.316280848489231;5.316280848489231;5.316280848489231;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;5.016429062030887;5.016429062030887;5.016429062030887;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;4.95782858599715;4.95782858599715;4.95782858599715;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;3.7416784470112803;3.7416784470112803;3.7416784470112803;0;0;0;0;0;0;0;0;1;1;1;1;1;1
1;5.016429062030887;5.016429062030887;5.016429062030887;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;5.016429062030887;5.016429062030887;5.016429062030887;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;4.962204595571098;4.962204595571098;4.962204595571098;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;31915.53045797794;31915.53045797794;31915.53045797794;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;28.214036336100367;28.214036336100367;28.214036336100367;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4.822552811776413;4.822552811776413;4.822552811776413;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;5.016429062030887;5.016429062030887;5.016429062030887;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;4.9488863055634305;4.9488863055634305;4.9488863055634305;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;5.016429062030887;5.016429062030887;5.016429062030887;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;5.316280848489231;5.316280848489231;5.316280848489231;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;26.327785948442994;26.327785948442994;26.327785948442994;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4.412730002111901;4.412730002111901;4.412730002111901;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;4.938041412271472;4.938041412271472;4.938041412271472;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;1.3312582169092817;1.3312582169092817;1.3312582169092817;0;0;0;0;0;0;1;1;1;1;1;1;1;1
1;992.5006611579682;992.5006611579682;992.5006611579682;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1598.8799318103552;1598.8799318103552;1598.8799318103552;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;5.154939278110629;5.154939278110629;5.154939278110629;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;4.662733331684402;4.662733331684402;4.662733331684402;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;4.821220982775646;4.821220982775646;4.821220982775646;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;28.052694765721764;28.052694765721764;28.052694765721764;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;5.016429062030887;5.016429062030887;5.016429062030887;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;768.357835815926;768.357835815926;768.357835815926;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;43.536919251207685;43.536919251207685;43.536919251207685;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;5.133249491526714;5.133249491526714;5.133249491526714;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;5.6277385733828265;5.6277385733828265;5.6277385733828265;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;5.016429062030887;5.016429062030887;5.016429062030887;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;5.316280848489231;5.316280848489231;5.316280848489231;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;5.316280848489231;5.316280848489231;5.316280848489231;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;5.016429062030887;5.016429062030887;5.016429062030887;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;4.760908155169495;4.760908155169495;4.760908155169495;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;32.111348514915534;32.111348514915534;32.111348514915534;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;31.161754437368838;31.161754437368838;31.161754437368838;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;30.295114280441332;30.295114280441332;30.295114280441332;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;5.016429062030887;5.016429062030887;5.016429062030887;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;29.74316629026642;29.74316629026642;29.74316629026642;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1686.9644382630668;1686.9644382630668;1686.9644382630668;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;37.54502057675806;37.54502057675806;37.54502057675806;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;229822.91716213876;229822.91716213876;229822.91716213876;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;5.016429062030887;5.016429062030887;5.016429062030887;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;5.016429062030887;5.016429062030887;5.016429062030887;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;3.996248047443554;3.996248047443554;3.996248047443554;0;0;0;0;0;0;0;0;1;1;1;1;1;1
1;28.597793349607016;28.597793349607016;28.597793349607016;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;25.86792442060682;25.86792442060682;25.86792442060682;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4.96182407299945;4.96182407299945;4.96182407299945;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;24.932409678211087;24.932409678211087;24.932409678211087;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;26.396280011339574;26.396280011339574;26.396280011339574;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;5.016429062030887;5.016429062030887;5.016429062030887;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;5.016429062030887;5.016429062030887;5.016429062030887;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;5.016429062030887;5.016429062030887;5.016429062030887;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;4.9095022193979;4.9095022193979;4.9095022193979;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;4.774036183891337;4.774036183891337;4.774036183891337;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;5.035264929327445;5.035264929327445;5.035264929327445;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;5.016429062030887;5.016429062030887;5.016429062030887;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;4.862888204371063;4.862888204371063;4.862888204371063;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;4.579589149779392;4.579589149779392;4.579589149779392;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;26.39951445319858;26.39951445319858;26.39951445319858;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4.624871335805461;4.624871335805461;4.624871335805461;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;980.3694113125555;980.3694113125555;980.3694113125555;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;27.510450101123872;27.510450101123872;27.510450101123872;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;5.016429062030887;5.016429062030887;5.016429062030887;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;4.446215988416893;4.446215988416893;4.446215988416893;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;4.585487249639931;4.585487249639931;4.585487249639931;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;29.61112495790469;29.61112495790469;29.61112495790469;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;6.296316731767737;6.296316731767737;6.296316731767737;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;153213.60862872985;153213.60862872985;153213.60862872985;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;38.178780919837216;38.178780919837216;38.178780919837216;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4.864600555943477;4.864600555943477;4.864600555943477;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;37.80168305133439;37.80168305133439;37.80168305133439;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;137.99042224687165;137.99042224687165;137.99042224687165;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4.103365151362366;4.103365151362366;4.103365151362366;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;4.801053286478321;4.801053286478321;4.801053286478321;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;5.016429062030887;5.016429062030887;5.016429062030887;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;5.011672529885292;5.011672529885292;5.011672529885292;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;4.382478457665913;4.382478457665913;4.382478457665913;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;5.6277385733828265;5.6277385733828265;5.6277385733828265;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;4.562655895341072;4.562655895341072;4.562655895341072;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;5.0647554286301375;5.0647554286301375;5.0647554286301375;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;1.809384828184546;1.809384828184546;1.809384828184546;0;0;0;0;0;0;1;1;1;1;1;1;1;1
1;5.6277385733828265;5.6277385733828265;5.6277385733828265;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;5.623172302523055;5.623172302523055;5.623172302523055;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;5.016429062030887;5.016429062030887;5.016429062030887;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;414.703392168465;414.703392168465;414.703392168465;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;70.09587266192663;70.09587266192663;70.09587266192663;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4.85375566265152;4.85375566265152;4.85375566265152;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;5.316280848489231;5.316280848489231;5.316280848489231;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;4.715055185285953;4.715055185285953;4.715055185285953;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;5.016429062030887;5.016429062030887;5.016429062030887;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;29.888145390064174;29.888145390064174;29.888145390064174;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;5.016429062030887;5.016429062030887;5.016429062030887;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;28.722604753107444;28.722604753107444;28.722604753107444;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;5.016429062030887;5.016429062030887;5.016429062030887;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;4.840247111358028;4.840247111358028;4.840247111358028;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;28.374046077478198;28.374046077478198;28.374046077478198;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;581.4481928031765;581.4481928031765;581.4481928031765;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4.8914273972446365;4.8914273972446365;4.8914273972446365;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;5.016429062030887;5.016429062030887;5.016429062030887;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;4.185177504266609;4.185177504266609;4.185177504266609;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;34.25464189972089;34.25464189972089;34.25464189972089;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;5.018331674889125;5.018331674889125;5.018331674889125;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;4.760337371312023;4.760337371312023;4.760337371312023;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;4.573120266061382;4.573120266061382;4.573120266061382;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;5.016429062030887;5.016429062030887;5.016429062030887;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;76600.47736556613;76600.47736556613;76600.47736556613;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;255359.74413662284;255359.74413662284;255359.74413662284;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;2389.0457064686934;2389.0457064686934;2389.0457064686934;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;33.37677632692977;33.37677632692977;33.37677632692977;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;5.016429062030887;5.016429062030887;5.016429062030887;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;59.01353328526064;59.01353328526064;59.01353328526064;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;41.36185223166976;41.36185223166976;41.36185223166976;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4.954974666709792;4.954974666709792;4.954974666709792;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;1.3120418270410754;1.3120418270410754;1.3120418270410754;0;0;0;0;0;0;1;1;1;1;1;1;1;1
1;344.1145525149688;344.1145525149688;344.1145525149688;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4.516612664171707;4.516612664171707;4.516612664171707;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;5.316280848489231;5.316280848489231;5.316280848489231;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;4.8425302467879145;4.8425302467879145;4.8425302467879145;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;30.828416664605502;30.828416664605502;30.828416664605502;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4.62334924551887;4.62334924551887;4.62334924551887;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;5.016429062030887;5.016429062030887;5.016429062030887;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;4.812278702341926;4.812278702341926;4.812278702341926;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;5.016429062030887;5.016429062030887;5.016429062030887;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;114900.15354085765;114900.15354085765;114900.15354085765;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;5.016429062030887;5.016429062030887;5.016429062030887;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;5.016429062030887;5.016429062030887;5.016429062030887;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;4.640663022528839;4.640663022528839;4.640663022528839;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;4.781266112752643;4.781266112752643;4.781266112752643;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;4.908741174254604;4.908741174254604;4.908741174254604;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;4.410827389253662;4.410827389253662;4.410827389253662;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;4.803146160622383;4.803146160622383;4.803146160622383;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;5.623172302523055;5.623172302523055;5.623172302523055;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;39.79467002033893;39.79467002033893;39.79467002033893;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;33.893145456655624;33.893145456655624;33.893145456655624;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;32.58605042304597;32.58605042304597;32.58605042304597;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;5.016429062030887;5.016429062030887;5.016429062030887;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;5.016429062030887;5.016429062030887;5.016429062030887;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;5.131917662525947;5.131917662525947;5.131917662525947;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;5.016429062030887;5.016429062030887;5.016429062030887;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;1.5032544192940165;1.5032544192940165;1.5032544192940165;0;0;0;0;0;0;1;1;1;1;1;1;1;1
1;4.577115753063683;4.577115753063683;4.577115753063683;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;4.58149176263763;4.58149176263763;4.58149176263763;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;5.016429062030887;5.016429062030887;5.016429062030887;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;5.016429062030887;5.016429062030887;5.016429062030887;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;29.423337068796577;29.423337068796577;29.423337068796577;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;494.12263861961634;494.12263861961634;494.12263861961634;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4.770611480746509;4.770611480746509;4.770611480746509;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;5.016429062030887;5.016429062030887;5.016429062030887;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;63836.09713219164;63836.09713219164;63836.09713219164;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;5.004062078452338;5.004062078452338;5.004062078452338;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;25.73854674624662;25.73854674624662;25.73854674624662;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4.9654390374301025;4.9654390374301025;4.9654390374301025;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;217050.69645143676;217050.69645143676;217050.69645143676;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;76601.40013280239;76601.40013280239;76601.40013280239;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;5.016429062030887;5.016429062030887;5.016429062030887;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;25.954493305656655;25.954493305656655;25.954493305656655;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;54259.301969394575;54259.301969394575;54259.301969394575;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;5.6277385733828265;5.6277385733828265;5.6277385733828265;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;5.016429062030887;5.016429062030887;5.016429062030887;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;40.26157121575059;40.26157121575059;40.26157121575059;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4.530311476751022;4.530311476751022;4.530311476751022;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;4.28278154389423;4.28278154389423;4.28278154389423;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;37.54007378332665;37.54007378332665;37.54007378332665;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4.905506732395599;4.905506732395599;4.905506732395599;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;30.833553719322747;30.833553719322747;30.833553719322747;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;5.6277385733828265;5.6277385733828265;5.6277385733828265;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;4.9660098212875745;4.9660098212875745;4.9660098212875745;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;27.678450816506306;27.678450816506306;27.678450816506306;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;6378.793096559505;6378.793096559505;6378.793096559505;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;28.614916865331157;28.614916865331157;28.614916865331157;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;3187.3367795994236;3187.3367795994236;3187.3367795994236;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;38.02942581046551;38.02942581046551;38.02942581046551;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;43.56013112807819;43.56013112807819;43.56013112807819;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;29.532737308145272;29.532737308145272;29.532737308145272;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;74.7871451864846;74.7871451864846;74.7871451864846;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4.817035234487522;4.817035234487522;4.817035234487522;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;4.720953285146492;4.720953285146492;4.720953285146492;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;4.4764675328628805;4.4764675328628805;4.4764675328628805;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;204285.0646793241;204285.0646793241;204285.0646793241;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;68.12914175036578;68.12914175036578;68.12914175036578;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;31.45951334968312;31.45951334968312;31.45951334968312;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;5.016429062030887;5.016429062030887;5.016429062030887;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;27.5785636414488;27.5785636414488;27.5785636414488;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;32.95744045297407;32.95744045297407;32.95744045297407;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;26.616602580323555;26.616602580323555;26.616602580323555;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;35.03528395545602;35.03528395545602;35.03528395545602;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;5.316280848489231;5.316280848489231;5.316280848489231;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;64.6534485809362;64.6534485809362;64.6534485809362;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;51053.418519653045;51053.418519653045;51053.418519653045;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;204277.80830414407;204277.80830414407;204277.80830414407;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4.619544019802395;4.619544019802395;4.619544019802395;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;4.669011954116589;4.669011954116589;4.669011954116589;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;31.962564189401306;31.962564189401306;31.962564189401306;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4.840817895215499;4.840817895215499;4.840817895215499;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;4.628105777664467;4.628105777664467;4.628105777664467;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;5.731050451585162;5.731050451585162;5.731050451585162;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;3182.0319144280843;3182.0319144280843;3182.0319144280843;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;32.31987488417844;32.31987488417844;32.31987488417844;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;30.17163470594167;30.17163470594167;30.17163470594167;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;33.839111251481654;33.839111251481654;33.839111251481654;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;102140.73360946588;102140.73360946588;102140.73360946588;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;5.016429062030887;5.016429062030887;5.016429062030887;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;3183.929390231605;3183.929390231605;3183.929390231605;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4.271365866744801;4.271365866744801;4.271365866744801;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;5.016429062030887;5.016429062030887;5.016429062030887;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;4.58301385292422;4.58301385292422;4.58301385292422;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;5.316280848489231;5.316280848489231;5.316280848489231;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;5.6277385733828265;5.6277385733828265;5.6277385733828265;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;4.782407680467586;4.782407680467586;4.782407680467586;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;178786.43817554647;178786.43817554647;178786.43817554647;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;35.39716092109293;35.39716092109293;35.39716092109293;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;29.001527798125164;29.001527798125164;29.001527798125164;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4.907219083968013;4.907219083968013;4.907219083968013;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;4.708205778996295;4.708205778996295;4.708205778996295;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;28.923901193509042;28.923901193509042;28.923901193509042;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;5.016429062030887;5.016429062030887;5.016429062030887;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;5.016429062030887;5.016429062030887;5.016429062030887;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;7.272357128043942;7.272357128043942;7.272357128043942;0;0;0;0;0;0;0;0;0;0;1;1;1;1
1;59.01353328526064;59.01353328526064;59.01353328526064;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;45.89254423099242;45.89254423099242;45.89254423099242;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4.403407199106533;4.403407199106533;4.403407199106533;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;26.875738451615604;26.875738451615604;26.875738451615604;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;30.16269242550795;30.16269242550795;30.16269242550795;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4.595000313931122;4.595000313931122;4.595000313931122;0;0;0;0;0;0;0;0;0;1;1;1;1;1
1;12763.385166849635;12763.385166849635;12763.385166849635;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;30.92069338823006;30.92069338823006;30.92069338823006;0;0;0;0;0;0;0;0;0;0;0;0;0;0
