Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model;Detected
temp;knapsacksa.cpp;44;1.7202038764953613;0-7;Double bit-flip;1
best;knapsacksa.cpp;43;3.896465301513672;0-7;Double bit-flip;1
best;knapsacksa.cpp;43;1.357367992401123;0-7;Double bit-flip;1
n;knapsacksa.cpp;15;1.34588623046875;0-7;Double bit-flip;1
__result;/usr/include/c++/7/bits/stl_algobase.h;420;2.3842787742614746;0-7;Double bit-flip;1
valor;knapsacksa.cpp;26;2.092313051223755;0-7;Double bit-flip;1
n;knapsacksa.cpp;15;1.7233855724334717;0-7;Double bit-flip;1
valor;knapsacksa.cpp;26;2.7955482006073;0-7;Double bit-flip;1
n;knapsacksa.cpp;15;1.025639533996582;0-7;Double bit-flip;1
val;knapsacksa.cpp;13;3.3399887084960938;0-7;Double bit-flip;1
temp;knapsacksa.cpp;44;1.7772109508514404;0-7;Double bit-flip;1
W;knapsacksa.cpp;15;1.8818204402923584;0-7;Double bit-flip;1
best;knapsacksa.cpp;43;1.633223056793213;0-7;Double bit-flip;1
best;knapsacksa.cpp;43;2.292894124984741;0-7;Double bit-flip;1
W;knapsacksa.cpp;15;1.2505757808685303;0-7;Double bit-flip;1
val;knapsacksa.cpp;13;0.9414868354797363;0-7;Double bit-flip;1
W;knapsacksa.cpp;15;0.6459531784057617;0-7;Double bit-flip;1
valor;knapsacksa.cpp;26;2.285329580307007;0-7;Double bit-flip;1
W;knapsacksa.cpp;15;1.0331075191497803;0-7;Double bit-flip;1
val;knapsacksa.cpp;13;1.4748504161834717;0-7;Double bit-flip;1
i;knapsacksa.cpp;27;1.6860651969909668;0-7;Double bit-flip;1
valor;knapsacksa.cpp;26;3.160278558731079;0-7;Double bit-flip;1
solution;knapsacksa.cpp;25;1.0429575443267822;0-7;Double bit-flip;1
W;knapsacksa.cpp;15;2.405067205429077;0-7;Double bit-flip;1
temp;knapsacksa.cpp;44;2.05755877494812;0-7;Double bit-flip;1
W;knapsacksa.cpp;15;0.5149011611938477;0-7;Double bit-flip;1
n;knapsacksa.cpp;15;1.0621964931488037;0-7;Double bit-flip;1
best;knapsacksa.cpp;43;3.218073844909668;0-7;Double bit-flip;1
t;knapsacksa.cpp;48;2.330329656600952;0-7;Double bit-flip;1
W;knapsacksa.cpp;15;5.292527437210083;0-7;Double bit-flip;1
W;knapsacksa.cpp;15;2.2975642681121826;0-7;Double bit-flip;1
temp;knapsacksa.cpp;44;0.9905271530151367;0-7;Double bit-flip;1
t;knapsacksa.cpp;48;1.1712007522583008;0-7;Double bit-flip;1
t;knapsacksa.cpp;48;1.6530239582061768;0-7;Double bit-flip;1
best;knapsacksa.cpp;43;2.005031108856201;0-7;Double bit-flip;1
best;knapsacksa.cpp;43;1.5297951698303223;0-7;Double bit-flip;1
W;knapsacksa.cpp;15;1.1127853393554688;0-7;Double bit-flip;1
W;knapsacksa.cpp;15;4.866883277893066;0-7;Double bit-flip;1
n;knapsacksa.cpp;15;1.5613324642181396;0-7;Double bit-flip;1
temp;knapsacksa.cpp;44;1.9698877334594727;0-7;Double bit-flip;1
wt;knapsacksa.cpp;14;1.698303461074829;0-7;Double bit-flip;1
W;knapsacksa.cpp;15;1.7302844524383545;0-7;Double bit-flip;1
W;knapsacksa.cpp;15;1.8236098289489746;0-7;Double bit-flip;1
temp;knapsacksa.cpp;44;0.9022393226623535;0-7;Double bit-flip;1
best;knapsacksa.cpp;43;1.4481346607208252;0-7;Double bit-flip;1
best;knapsacksa.cpp;43;1.7400856018066406;0-7;Double bit-flip;1
W;knapsacksa.cpp;15;4.84502649307251;0-7;Double bit-flip;1
W;knapsacksa.cpp;15;1.7812860012054443;0-7;Double bit-flip;1
s;knapsacksa.cpp;49;5.7788896560668945;0-7;Double bit-flip;1
temp;knapsacksa.cpp;44;1.3329472541809082;0-7;Double bit-flip;1
W;knapsacksa.cpp;15;4.525346755981445;0-7;Double bit-flip;1
W;knapsacksa.cpp;15;1.04964017868042;0-7;Double bit-flip;1
W;knapsacksa.cpp;15;1.7435524463653564;0-7;Double bit-flip;1
t;knapsacksa.cpp;48;4.781292915344238;0-7;Double bit-flip;1
peso;knapsacksa.cpp;26;1.4361414909362793;0-7;Double bit-flip;1
best;knapsacksa.cpp;43;3.665905714035034;0-7;Double bit-flip;1
best;knapsacksa.cpp;43;3.289400815963745;0-7;Double bit-flip;1
temp;knapsacksa.cpp;44;4.4736127853393555;0-7;Double bit-flip;1
temp;knapsacksa.cpp;44;2.4658255577087402;0-7;Double bit-flip;1
W;knapsacksa.cpp;15;1.3972423076629639;0-7;Double bit-flip;1
peso;knapsacksa.cpp;26;4.2829811573028564;0-7;Double bit-flip;1
W;knapsacksa.cpp;15;1.7499597072601318;0-7;Double bit-flip;1
valor;knapsacksa.cpp;26;1.907214641571045;0-7;Double bit-flip;1
W;knapsacksa.cpp;15;4.967555999755859;0-7;Double bit-flip;1
temp;knapsacksa.cpp;44;2.0277276039123535;0-7;Double bit-flip;1
W;knapsacksa.cpp;15;0.6389765739440918;0-7;Double bit-flip;1
W;knapsacksa.cpp;15;1.7359039783477783;0-7;Double bit-flip;1
W;knapsacksa.cpp;15;1.7267866134643555;0-7;Double bit-flip;1
W;knapsacksa.cpp;15;2.3810276985168457;0-7;Double bit-flip;1
t;knapsacksa.cpp;48;1.4520249366760254;0-7;Double bit-flip;1
W;knapsacksa.cpp;15;0.9984228610992432;0-7;Double bit-flip;1
wt;knapsacksa.cpp;14;2.091026782989502;0-7;Double bit-flip;1
W;knapsacksa.cpp;15;5.087899684906006;0-7;Double bit-flip;1
temp;knapsacksa.cpp;44;4.683535099029541;0-7;Double bit-flip;1
peso;knapsacksa.cpp;26;5.955803394317627;0-7;Double bit-flip;1
wt;knapsacksa.cpp;14;1.474053144454956;0-7;Double bit-flip;1
peso;knapsacksa.cpp;26;1.3793878555297852;0-7;Double bit-flip;1
val;knapsacksa.cpp;13;1.9200222492218018;0-7;Double bit-flip;1
best;knapsacksa.cpp;43;2.1934707164764404;0-7;Double bit-flip;1
W;knapsacksa.cpp;15;2.054621458053589;0-7;Double bit-flip;1
W;knapsacksa.cpp;15;1.6910274028778076;0-7;Double bit-flip;1
W;knapsacksa.cpp;15;1.1768176555633545;0-7;Double bit-flip;1
n;knapsacksa.cpp;15;1.2817037105560303;0-7;Double bit-flip;1
W;knapsacksa.cpp;15;1.7485361099243164;0-7;Double bit-flip;1
peso;knapsacksa.cpp;26;1.7034666538238525;0-7;Double bit-flip;1
W;knapsacksa.cpp;15;0.9741678237915039;0-7;Double bit-flip;1
W;knapsacksa.cpp;15;1.665132761001587;0-7;Double bit-flip;1
best;knapsacksa.cpp;43;1.7688002586364746;0-7;LSB bit-flip;1
temp;knapsacksa.cpp;44;1.9076228141784668;0-7;LSB bit-flip;1
valor;knapsacksa.cpp;26;3.166374921798706;0-7;LSB bit-flip;1
t;knapsacksa.cpp;48;1.4366059303283691;0-7;LSB bit-flip;1
peso;knapsacksa.cpp;26;1.0398921966552734;0-7;LSB bit-flip;1
val;knapsacksa.cpp;13;2.036374568939209;0-7;LSB bit-flip;1
t;knapsacksa.cpp;48;2.229691982269287;0-7;LSB bit-flip;1
valor;knapsacksa.cpp;26;3.9658005237579346;0-7;LSB bit-flip;1
W;knapsacksa.cpp;15;1.8306262493133545;0-7;LSB bit-flip;1
valor;knapsacksa.cpp;26;1.9847276210784912;0-7;LSB bit-flip;1
peso;knapsacksa.cpp;26;1.336225986480713;0-7;LSB bit-flip;1
val;knapsacksa.cpp;13;1.7830965518951416;0-7;LSB bit-flip;1
W;knapsacksa.cpp;15;0.8359384536743164;0-7;LSB bit-flip;1
wt;knapsacksa.cpp;14;2.602569103240967;0-7;LSB bit-flip;1
W;knapsacksa.cpp;15;1.9063732624053955;0-7;LSB bit-flip;1
valor;knapsacksa.cpp;26;3.2142746448516846;0-7;LSB bit-flip;1
valor;knapsacksa.cpp;26;3.90092396736145;0-7;LSB bit-flip;1
W;knapsacksa.cpp;15;2.0639007091522217;0-7;LSB bit-flip;1
best;knapsacksa.cpp;43;2.769723415374756;0-7;LSB bit-flip;1
valor;knapsacksa.cpp;26;1.6951656341552734;0-7;LSB bit-flip;1
valor;knapsacksa.cpp;26;2.1483490467071533;0-7;LSB bit-flip;1
t;knapsacksa.cpp;48;1.6166133880615234;0-7;LSB bit-flip;1
val;knapsacksa.cpp;13;1.0869107246398926;0-7;LSB bit-flip;1
peso;knapsacksa.cpp;26;0.6835496425628662;0-7;LSB bit-flip;1
temp;knapsacksa.cpp;44;1.298799753189087;0-7;LSB bit-flip;1
best;knapsacksa.cpp;43;6.268242120742798;0-7;LSB bit-flip;1
best;knapsacksa.cpp;43;1.9828898906707764;0-7;LSB bit-flip;1
W;knapsacksa.cpp;15;1.0932819843292236;0-7;LSB bit-flip;1
valor;knapsacksa.cpp;26;1.4162721633911133;0-7;LSB bit-flip;1
wt;knapsacksa.cpp;14;0.6806764602661133;0-7;LSB bit-flip;1
valor;knapsacksa.cpp;26;4.230549573898315;0-7;LSB bit-flip;1
best;knapsacksa.cpp;43;4.55487847328186;0-7;LSB bit-flip;1
W;knapsacksa.cpp;15;2.1897659301757812;0-7;LSB bit-flip;1
best;knapsacksa.cpp;43;1.5379822254180908;0-7;LSB bit-flip;1
valor;knapsacksa.cpp;26;2.6611135005950928;0-7;LSB bit-flip;1
W;knapsacksa.cpp;15;2.1543631553649902;0-7;LSB bit-flip;1
best;knapsacksa.cpp;43;4.888600587844849;0-7;LSB bit-flip;1
temp;knapsacksa.cpp;44;0.6475753784179688;0-7;LSB bit-flip;1
t;knapsacksa.cpp;48;1.973372459411621;0-7;LSB bit-flip;1
W;knapsacksa.cpp;15;1.8613121509552002;0-7;LSB bit-flip;1
W;knapsacksa.cpp;15;2.4572606086730957;0-7;LSB bit-flip;1
best;knapsacksa.cpp;43;1.469203233718872;0-7;LSB bit-flip;1
valor;knapsacksa.cpp;26;1.1685900688171387;0-7;LSB bit-flip;1
valor;knapsacksa.cpp;26;2.9853155612945557;0-7;LSB bit-flip;1
best;knapsacksa.cpp;43;1.2358627319335938;0-7;LSB bit-flip;1
W;knapsacksa.cpp;15;1.8336584568023682;0-7;LSB bit-flip;1
valor;knapsacksa.cpp;26;1.9019718170166016;0-7;LSB bit-flip;1
W;knapsacksa.cpp;15;2.0448520183563232;0-7;LSB bit-flip;1
W;knapsacksa.cpp;15;1.6888840198516846;0-7;LSB bit-flip;1
val;knapsacksa.cpp;13;1.5415420532226562;0-7;LSB bit-flip;1
valor;knapsacksa.cpp;26;1.2385468482971191;0-7;LSB bit-flip;1
t;knapsacksa.cpp;48;1.4880435466766357;0-7;LSB bit-flip;1
W;knapsacksa.cpp;15;1.3574705123901367;0-7;LSB bit-flip;1
valor;knapsacksa.cpp;26;1.183774471282959;0-7;LSB bit-flip;1
valor;knapsacksa.cpp;26;1.2192604541778564;0-7;LSB bit-flip;1
wt;knapsacksa.cpp;14;1.1234440803527832;0-7;LSB bit-flip;1
best;knapsacksa.cpp;43;1.8187673091888428;0-7;LSB bit-flip;1
W;knapsacksa.cpp;15;5.368952035903931;0-7;LSB bit-flip;1
t;knapsacksa.cpp;48;4.2856879234313965;0-7;LSB bit-flip;1
W;knapsacksa.cpp;15;1.0768983364105225;0-7;LSB bit-flip;1
W;knapsacksa.cpp;15;1.041187047958374;0-7;LSB bit-flip;1
wt;knapsacksa.cpp;14;2.1535606384277344;0-7;LSB bit-flip;1
temp;knapsacksa.cpp;44;5.543527364730835;0-7;LSB bit-flip;1
temp;knapsacksa.cpp;44;2.1529786586761475;0-7;LSB bit-flip;1
W;knapsacksa.cpp;15;1.5239019393920898;0-7;LSB bit-flip;1
W;knapsacksa.cpp;15;1.116194725036621;0-7;LSB bit-flip;1
W;knapsacksa.cpp;15;1.8304367065429688;0-7;LSB bit-flip;1
valor;knapsacksa.cpp;26;2.13423752784729;0-7;LSB bit-flip;1
valor;knapsacksa.cpp;26;2.8604736328125;0-7;LSB bit-flip;1
__first;/usr/include/c++/7/bits/stl_uninitialized.h;115;1.4218084812164307;0-7;LSB bit-flip;1
best;knapsacksa.cpp;43;2.944737672805786;0-7;LSB bit-flip;1
val;knapsacksa.cpp;13;2.77531099319458;0-7;LSB bit-flip;1
wt;knapsacksa.cpp;14;1.818894624710083;0-7;LSB bit-flip;1
W;knapsacksa.cpp;15;6.087374687194824;0-7;LSB bit-flip;1
W;knapsacksa.cpp;15;1.7570712566375732;0-7;LSB bit-flip;1
temp;knapsacksa.cpp;44;1.9719281196594238;0-7;LSB bit-flip;1
W;knapsacksa.cpp;15;5.8683836460113525;0-7;LSB bit-flip;1
W;knapsacksa.cpp;15;1.2273733615875244;0-7;LSB bit-flip;1
wt;knapsacksa.cpp;14;1.487654209136963;0-7;LSB bit-flip;1
W;knapsacksa.cpp;15;2.2889785766601562;0-7;LSB bit-flip;1
W;knapsacksa.cpp;15;2.046551465988159;0-7;LSB bit-flip;1
W;knapsacksa.cpp;15;2.023339033126831;0-7;LSB bit-flip;1
W;knapsacksa.cpp;15;5.329885959625244;0-7;LSB bit-flip;1
best;knapsacksa.cpp;43;3.0648586750030518;0-7;LSB bit-flip;1
val;knapsacksa.cpp;13;3.086491584777832;0-7;LSB bit-flip;1
W;knapsacksa.cpp;15;5.467576265335083;0-7;LSB bit-flip;1
W;knapsacksa.cpp;15;1.4308786392211914;0-7;LSB bit-flip;1
W;knapsacksa.cpp;15;1.6794028282165527;0-7;LSB bit-flip;1
s;knapsacksa.cpp;49;5.374024152755737;0-7;LSB bit-flip;1
valor;knapsacksa.cpp;26;1.0822794437408447;0-7;LSB bit-flip;1
wt;knapsacksa.cpp;14;5.403306722640991;0-7;LSB bit-flip;1
W;knapsacksa.cpp;15;5.424407720565796;0-7;LSB bit-flip;1
best;knapsacksa.cpp;43;3.8882079124450684;0-7;LSB bit-flip;1
valor;knapsacksa.cpp;26;2.166278839111328;0-7;LSB bit-flip;1
peso;knapsacksa.cpp;26;2.3600311279296875;0-7;LSB bit-flip;1
W;knapsacksa.cpp;15;1.941110372543335;0-7;LSB bit-flip;1
W;knapsacksa.cpp;15;0.8124973773956299;0-7;LSB bit-flip;1
t;knapsacksa.cpp;48;1.0312483310699463;0-7;LSB bit-flip;1
best;knapsacksa.cpp;43;2.383056640625;0-7;LSB bit-flip;1
best;knapsacksa.cpp;43;1.6784062385559082;0-7;LSB bit-flip;1
best;knapsacksa.cpp;43;1.9365181922912598;0-7;LSB bit-flip;1
valor;knapsacksa.cpp;26;4.9281322956085205;0-7;LSB bit-flip;1
W;knapsacksa.cpp;15;1.1975085735321045;0-7;LSB bit-flip;1
W;knapsacksa.cpp;15;1.9861268997192383;0-7;LSB bit-flip;1
W;knapsacksa.cpp;15;1.2498829364776611;0-7;LSB bit-flip;1
valor;knapsacksa.cpp;26;3.6076104640960693;0-7;LSB bit-flip;1
peso;knapsacksa.cpp;26;1.5634028911590576;0-7;LSB bit-flip;1
valor;knapsacksa.cpp;26;3.223525285720825;0-7;LSB bit-flip;1
best;knapsacksa.cpp;43;0.8591411113739014;0-7;LSB bit-flip;1
W;knapsacksa.cpp;15;0.8153953552246094;0-7;LSB bit-flip;1
temp;knapsacksa.cpp;44;1.3027384281158447;0-7;LSB bit-flip;1
W;knapsacksa.cpp;15;2.270477294921875;0-7;LSB bit-flip;1
W;knapsacksa.cpp;15;0.8057224750518799;0-7;LSB bit-flip;1
best;knapsacksa.cpp;43;2.399261713027954;0-7;LSB bit-flip;1
peso;knapsacksa.cpp;26;5.570578336715698;0-7;LSB bit-flip;1
best;knapsacksa.cpp;43;1.5212795734405518;0-7;LSB bit-flip;1
W;knapsacksa.cpp;15;1.9518260955810547;0-7;LSB bit-flip;1
valor;knapsacksa.cpp;26;4.609497785568237;0-7;LSB bit-flip;1
wt;knapsacksa.cpp;14;1.0001397132873535;0-7;LSB bit-flip;1
t;knapsacksa.cpp;48;1.790884017944336;0-7;LSB bit-flip;1
peso;knapsacksa.cpp;26;2.050985097885132;0-7;LSB bit-flip;1
W;knapsacksa.cpp;15;1.8739266395568848;0-7;LSB bit-flip;1
W;knapsacksa.cpp;15;0.7045717239379883;0-7;LSB bit-flip;1
valor;knapsacksa.cpp;26;1.6609869003295898;0-7;LSB bit-flip;1
wt;knapsacksa.cpp;14;2.0292513370513916;0-7;LSB bit-flip;1
best;knapsacksa.cpp;43;0.696007251739502;0-7;LSB bit-flip;1
valor;knapsacksa.cpp;26;1.1170079708099365;0-7;LSB bit-flip;1
W;knapsacksa.cpp;15;1.4585707187652588;0-7;LSB bit-flip;1
best;knapsacksa.cpp;43;1.9055092334747314;0-7;LSB bit-flip;1
i;knapsacksa.cpp;27;1.428523063659668;0-7;LSB bit-flip;1
W;knapsacksa.cpp;15;1.3660118579864502;0-7;LSB bit-flip;1
W;knapsacksa.cpp;15;1.877307415008545;0-7;LSB bit-flip;1
temp;knapsacksa.cpp;44;1.204728364944458;0-7;LSB bit-flip;1
W;knapsacksa.cpp;15;1.2768752574920654;0-7;LSB bit-flip;1
W;knapsacksa.cpp;15;2.3759896755218506;0-7;LSB bit-flip;1
temp;knapsacksa.cpp;44;1.5816192626953125;0-7;LSB bit-flip;1
W;knapsacksa.cpp;15;0.9973795413970947;0-7;LSB bit-flip;1
valor;knapsacksa.cpp;26;2.501572370529175;0-7;LSB bit-flip;1
t;knapsacksa.cpp;48;2.071049451828003;0-7;LSB bit-flip;1
W;knapsacksa.cpp;15;1.5420379638671875;0-7;LSB bit-flip;1
peso;knapsacksa.cpp;26;1.8982884883880615;0-7;LSB bit-flip;1
t;knapsacksa.cpp;48;1.5120036602020264;0-7;LSB bit-flip;1
solution;knapsacksa.cpp;40;1.25486159324646;0-7;LSB bit-flip;1
W;knapsacksa.cpp;15;1.725226640701294;0-7;LSB bit-flip;1
W;knapsacksa.cpp;15;0.8459687232971191;0-7;LSB bit-flip;1
W;knapsacksa.cpp;15;1.4163968563079834;0-7;LSB bit-flip;1
val;knapsacksa.cpp;13;2.309549570083618;0-7;LSB bit-flip;1
best;knapsacksa.cpp;43;1.5955674648284912;0-7;LSB bit-flip;1
best;knapsacksa.cpp;43;2.172905921936035;0-7;LSB bit-flip;1
val;knapsacksa.cpp;13;4.710463047027588;0-7;LSB bit-flip;1
temp;knapsacksa.cpp;44;1.4346542358398438;0-7;LSB bit-flip;1
valor;knapsacksa.cpp;26;1.323655605316162;0-7;LSB bit-flip;1
W;knapsacksa.cpp;15;1.701270580291748;0-7;LSB bit-flip;1
val;knapsacksa.cpp;13;2.782823085784912;0-7;LSB bit-flip;1
W;knapsacksa.cpp;15;0.9891414642333984;0-7;LSB bit-flip;1
best;knapsacksa.cpp;43;1.6061780452728271;0-7;LSB bit-flip;1
W;knapsacksa.cpp;15;1.3333735466003418;0-7;LSB bit-flip;1
wt;knapsacksa.cpp;14;1.8374831676483154;0-7;LSB bit-flip;1
wt;knapsacksa.cpp;14;1.4582667350769043;0-7;LSB bit-flip;1
peso;knapsacksa.cpp;26;1.340653657913208;0-7;LSB bit-flip;1
best;knapsacksa.cpp;43;1.5740044116973877;0-7;LSB bit-flip;1
temp;knapsacksa.cpp;44;1.622082233428955;0-7;LSB bit-flip;1
valor;knapsacksa.cpp;26;1.1795153617858887;0-7;LSB bit-flip;1
W;knapsacksa.cpp;15;2.261759042739868;0-7;LSB bit-flip;1
W;knapsacksa.cpp;15;5.18901252746582;0-7;LSB bit-flip;1
val;knapsacksa.cpp;13;1.2063846588134766;0-7;LSB bit-flip;1
temp;knapsacksa.cpp;44;2.4170010089874268;0-7;LSB bit-flip;1
valor;knapsacksa.cpp;26;0.9286308288574219;0-7;LSB bit-flip;1
W;knapsacksa.cpp;15;2.2347278594970703;0-7;LSB bit-flip;1
best;knapsacksa.cpp;43;4.258697509765625;0-7;LSB bit-flip;1
best;knapsacksa.cpp;43;1.6529295444488525;0-7;LSB bit-flip;1
wt;knapsacksa.cpp;14;0.6075069904327393;0-7;LSB bit-flip;1
valor;knapsacksa.cpp;26;2.119931936264038;0-7;LSB bit-flip;1
valor;knapsacksa.cpp;26;1.5167970657348633;0-7;LSB bit-flip;1
val;knapsacksa.cpp;13;2.665475606918335;0-7;LSB bit-flip;1
t;knapsacksa.cpp;48;0.8956749439239502;0-7;LSB bit-flip;1
wt;knapsacksa.cpp;14;2.0393009185791016;0-7;LSB bit-flip;1
temp;knapsacksa.cpp;44;2.2310121059417725;0-7;LSB bit-flip;1
best;knapsacksa.cpp;43;2.1611084938049316;0-7;LSB bit-flip;1
