Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
n;knapsacksa.cpp;15;0.6282730102539062;0-2;Zero bit-flip
n;knapsacksa.cpp;15;1.2829358577728271;0-2;Zero bit-flip
n;knapsacksa.cpp;15;1.15132474899292;0-2;Zero bit-flip
peso;knapsacksa.cpp;26;1.9897074699401855;0-2;Zero bit-flip
n;knapsacksa.cpp;15;0.607236385345459;0-2;Zero bit-flip
s;knapsacksa.cpp;47;1.4435606002807617;0-2;Zero bit-flip
user_entry;../elf/dl-sysdep.c;91;0.8122756481170654;0-2;Zero bit-flip
user_entry;../elf/dl-sysdep.c;91;0.606132984161377;0-2;Zero bit-flip
n;knapsacksa.cpp;15;0.9276652336120605;0-2;Zero bit-flip
n;knapsacksa.cpp;15;1.881758451461792;0-2;Zero bit-flip
n;knapsacksa.cpp;15;1.3812873363494873;0-2;Zero bit-flip
n;knapsacksa.cpp;15;0.671281099319458;0-2;Zero bit-flip
n;knapsacksa.cpp;15;1.473189115524292;0-2;Zero bit-flip
wt;knapsacksa.cpp;14;1.359179973602295;0-2;Zero bit-flip
peso;knapsacksa.cpp;26;1.4140069484710693;0-2;Zero bit-flip
n;knapsacksa.cpp;15;1.5670833587646484;0-2;Zero bit-flip
_rtld_global_ro;rtld.c;259;0.4644439220428467;0-2;Zero bit-flip
n;knapsacksa.cpp;15;1.4895873069763184;0-2;Zero bit-flip
s;knapsacksa.cpp;47;1.8209216594696045;0-2;Zero bit-flip
user_entry;../elf/dl-sysdep.c;91;0.6762549877166748;0-2;Zero bit-flip
wt;knapsacksa.cpp;14;0.9411697387695312;0-2;Zero bit-flip
user_entry;../elf/dl-sysdep.c;91;1.056537389755249;0-2;Zero bit-flip
W;knapsacksa.cpp;15;2.6830031871795654;0-2;Zero bit-flip
n;knapsacksa.cpp;15;0.4572114944458008;0-2;Zero bit-flip
__first;/usr/include/c++/7/bits/stl_uninitialized.h;115;1.150986909866333;0-2;Zero bit-flip
_rtld_global;rtld.c;231;0.9782652854919434;0-2;Zero bit-flip
n;knapsacksa.cpp;15;0.94024658203125;0-2;Zero bit-flip
wt;knapsacksa.cpp;14;1.4496331214904785;0-2;Zero bit-flip
n;knapsacksa.cpp;15;0.9151105880737305;0-2;Zero bit-flip
i;knapsacksa.cpp;48;0.7997422218322754;0-2;Zero bit-flip
n;knapsacksa.cpp;15;0.6732702255249023;0-2;Zero bit-flip
n;knapsacksa.cpp;15;1.9644157886505127;0-2;Zero bit-flip
wt;knapsacksa.cpp;14;0.9876744747161865;0-2;Zero bit-flip
